,start_pin,destination_pin,travel_distance,quantity_tons,period,nifty_infra_price,amount
26387,493332,751024,552,33.44,July 2023,6115.35,94050.0
26388,493332,755026,574,28.73,July 2023,6115.35,102303.22
26389,493332,755026,574,30.24,June 2023,5738.7,107680.1
26390,493332,755026,574,30.33,July 2023,6115.35,108000.58
26391,493332,758035,514,30.0,July 2023,6115.35,257812.5
26392,493332,764073,310,28.0,June 2023,5738.7,155312.5
26393,493332,801103,659,792.0,July 2023,6115.35,4511517.12
26394,495663,212111,538,1374.9,July 2023,6115.35,11400670.8
26395,496001,834005,350,20.0,June 2023,5738.7,88436.0
26396,496001,834005,360,30.0,July 2023,6115.35,402654.0
26397,500019,522005,360,21.69,July 2023,6115.35,132173.44
26398,501158,410218,650,29.37,July 2023,6115.35,371714.07
26399,501158,410218,650,29.76,June 2023,5738.7,125550.0
26400,501158,410218,650,33.88,June 2023,5738.7,142931.25
26401,501158,410218,650,35.38,June 2023,5738.7,149259.38
26402,501158,410218,650,49.5,June 2023,5738.7,208828.13
26403,501158,412201,490,34.33,July 2023,6115.35,289659.38
26404,501158,412201,490,43.02,July 2023,6115.35,181490.63
26405,501158,412201,490,43.2,June 2023,5738.7,182250.0
26406,501158,415509,356,36.18,June 2023,5738.7,197859.38
26407,501158,416118,387,33.2,June 2023,5738.7,173781.25
26408,501158,422010,599,24.0,July 2023,6115.35,180000.0
26409,501158,422101,589,20.0,June 2023,5738.7,145625.0
26410,501158,431122,347,33.46,July 2023,6115.35,181415.94
26411,501158,583226,344,27.0,July 2023,6115.35,148584.38
26412,501301,507115,307,40.0,July 2023,6115.35,187500.0
26413,501501,400601,697,24.25,June 2023,5738.7,312500.0
26414,504218,431514,376,15.0,July 2023,6115.35,96096.0
26415,504218,431602,337,30.84,June 2023,5738.7,132515.47
26416,504218,431718,333,16.0,June 2023,5738.7,90000.0
26417,504218,444403,390,21.0,July 2023,6115.35,234280.2
26418,504218,444906,407,25.0,July 2023,6115.35,111328.0
26419,505187,440026,354,36.0,July 2023,6115.35,337500.0
26420,505187,462001,689,844.7,July 2023,6115.35,1979765.63
26421,505187,534328,505,31.0,July 2023,6115.35,324531.26
26422,505327,502318,320,10.0,June 2023,5738.7,1093750.0
26423,508204,431122,685,20.0,July 2023,6115.35,71875.0
26424,508204,444105,687,31.0,June 2023,5738.7,457734.22
26425,508204,504292,369,26.0,July 2023,6115.35,146656.25
26426,508204,505301,318,13.0,June 2023,5738.7,152343.76
26427,508204,505331,431,32.0,July 2023,6115.35,450000.0
26428,508204,509102,392,30.58,July 2023,6115.35,148121.87
26429,508204,509103,336,28.0,June 2023,5738.7,139562.5
26430,508204,509210,321,36.0,July 2023,6115.35,216562.5
26431,508204,523115,349,25.0,June 2023,5738.7,121093.75
26432,508204,523291,317,5.0,July 2023,6115.35,26875.0
26433,508204,523292,303,28.0,July 2023,6115.35,133000.0
26434,508204,524421,456,12.0,July 2023,6115.35,60562.5
26435,508204,531031,443,41.88,July 2023,6115.35,467883.36
26436,508204,531031,443,42.08,June 2023,5738.7,352588.32
26437,508204,532290,726,26.5,June 2023,5738.7,172504.37
26438,508204,532292,734,16.0,July 2023,6115.35,1573500.0
26439,508204,532312,737,32.0,June 2023,5738.7,1628500.0
26440,508204,533001,350,36.12,July 2023,6115.35,180600.0
26441,508204,533217,308,32.0,June 2023,5738.7,167500.0
26442,508204,535145,572,22.0,June 2023,5738.7,286687.5
26443,508204,584111,447,31.0,July 2023,6115.35,154031.25
26444,508204,600014,550,39.54,June 2023,5738.7,307361.42
26445,508204,600014,550,40.08,July 2023,6115.35,275549.6
26446,508204,635207,798,7.0,July 2023,6115.35,36859.37
26447,508218,583225,567,8.0,June 2023,5738.7,35625.0
26448,508218,533005,358,26.0,July 2023,6115.35,569985.0
26449,508218,533428,394,26.0,July 2023,6115.35,138433.75
26450,508218,535204,550,31.5,June 2023,5738.7,167717.81
26451,508218,600045,513,12.0,July 2023,6115.35,71040.0
26452,508246,505402,334,39.06,July 2023,6115.35,189196.48
26453,508246,531113,452,35.5,July 2023,6115.35,149766.0
26454,508246,533003,341,31.5,July 2023,6115.35,383906.25
26455,508246,533107,305,6.0,July 2023,6115.35,56928.0
26456,508246,533214,302,13.0,June 2023,5738.7,72108.4
26457,508246,533285,342,36.5,July 2023,6115.35,365000.0
26458,508246,535580,592,36.0,July 2023,6115.35,205315.2
26459,508246,604304,691,39.18,July 2023,6115.35,133150.88
26460,508246,764058,463,34.51,June 2023,5738.7,129142.63
26461,508355,505209,350,20.0,July 2023,6115.35,110100.0
26462,515408,577527,332,31.0,July 2023,6115.35,108097.0
26463,515408,600031,400,34.76,June 2023,5738.7,122203.12
26464,515408,600031,400,39.1,June 2023,5738.7,146625.0
26465,515408,606201,598,45.08,July 2023,6115.35,302881.24
26466,515408,614628,680,23.0,June 2023,5738.7,80859.26
26467,515408,627756,833,20.0,June 2023,5738.7,118750.0
26468,515408,632104,413,29.0,June 2023,5738.7,102406.25
26469,515408,635109,357,5.0,June 2023,5738.7,18125.0
26470,515408,635117,354,29.52,July 2023,6115.35,148753.05
26471,515408,636808,415,6.0,June 2023,5738.7,34218.74
26472,515408,638057,600,39.94,July 2023,6115.35,212181.25
26473,515408,639002,587,31.0,June 2023,5738.7,133203.12
26474,515408,641006,656,45.26,July 2023,6115.35,159117.19
26475,515415,562138,344,36.0,July 2023,6115.35,196876.8
26476,515415,517590,313,27.0,July 2023,6115.35,219375.0
26477,515415,524201,308,10.0,June 2023,5738.7,592812.6
26478,515415,524201,308,32.0,June 2023,5738.7,198500.16
26479,515415,572106,314,25.0,July 2023,6115.35,1170964.0
26480,515415,600056,413,39.16,July 2023,6115.35,394659.57
26481,515415,600056,413,40.12,June 2023,5738.7,200600.0
26482,515415,600056,413,42.82,June 2023,5738.7,227481.25
26483,515415,607001,597,45.5,July 2023,6115.35,248828.13
26484,515415,625018,695,1950.9,July 2023,6115.35,8938984.78
26485,515415,631209,310,26.0,June 2023,5738.7,114549.14
26486,515415,631501,364,45.3,June 2023,5738.7,226500.0
26487,515415,671321,642,39.34,June 2023,5738.7,258168.75
26488,515415,682024,810,30.42,June 2023,5738.7,178242.19
26489,516289,571601,472,36.94,June 2023,5738.7,204902.0
26490,516289,572106,346,10.0,July 2023,6115.35,37219.2
26491,516289,577501,310,36.12,June 2023,5738.7,186244.0
26492,516289,580021,435,30.14,June 2023,5738.7,136572.0
26493,516289,600077,319,25.34,June 2023,5738.7,497152.54
26494,516289,600077,319,42.66,July 2023,6115.35,277255.88
26495,516289,601203,350,43.08,June 2023,5738.7,222131.0
26496,516289,635104,325,26.0,July 2023,6115.35,275112.0
26497,516289,670741,576,30.0,June 2023,5738.7,116550.0
26498,516310,560067,326,38.0,June 2023,5738.7,1472500.0
26499,516310,562157,312,32.59,June 2023,5738.7,157857.81
26500,516310,562157,330,32.17,June 2023,5738.7,155823.44
26501,516311,524401,326,25.0,July 2023,6115.35,273438.0
26502,516311,560004,330,31.32,June 2023,5738.7,159982.56
26503,516311,560064,314,42.0,June 2023,5738.7,1148826.0
26504,516311,562117,382,42.0,July 2023,6115.35,420000.0
26505,516311,571425,433,42.0,July 2023,6115.35,426562.0
26506,516311,571430,438,38.0,July 2023,6115.35,207813.0
26507,516311,572103,361,31.0,June 2023,5738.7,1072891.0
26508,516311,577301,380,29.3,July 2023,6115.35,151078.0
26509,516311,581210,417,26.0,June 2023,5738.7,152344.0
26510,516311,680001,743,197.7,June 2023,5738.7,1112062.0
26511,516311,680721,773,131.8,June 2023,5738.7,741375.0
26512,516433,421302,1077,60.0,June 2023,5738.7,336000.0
26513,516433,502334,443,31.0,June 2023,5738.7,171953.12
26514,516433,522616,399,25.0,July 2023,6115.35,144531.24
26515,516433,533435,701,13.0,July 2023,6115.35,80234.38
26516,516433,560059,341,41.67,July 2023,6115.35,214860.94
26517,516433,560074,356,35.62,July 2023,6115.35,175317.19
26518,516433,562125,343,35.0,June 2023,5738.7,183203.12
26519,516433,571477,464,5.0,July 2023,6115.35,25390.62
26520,516433,621705,566,30.41,June 2023,5738.7,276244.44
26521,516433,621705,566,34.29,June 2023,5738.7,103830.12
26522,516433,621705,566,46.16,June 2023,5738.7,139772.48
26523,516433,638002,588,15.8,July 2023,6115.35,82121.21
26524,516433,680306,796,1326.9,July 2023,6115.35,22063435.8
26525,518123,517416,317,4.9,July 2023,6115.35,22968.75
26526,518123,560083,305,36.0,July 2023,6115.35,559687.5
26527,518123,570001,430,38.48,June 2023,5738.7,402837.5
26528,518123,570001,430,39.38,June 2023,5738.7,212282.81
26529,518123,577533,369,14.6,June 2023,5738.7,53290.0
26530,518123,577548,461,30.32,June 2023,5738.7,156337.5
26531,518123,603107,422,24.86,July 2023,6115.35,90739.0
26532,518123,636115,514,2.48,July 2023,6115.35,10168.0
26533,518123,636115,514,9.82,June 2023,5738.7,40262.0
26534,518123,636115,514,24.8,July 2023,6115.35,305040.0
26535,518123,636115,514,25.0,July 2023,6115.35,1230000.0
26536,518123,636115,514,29.5,June 2023,5738.7,120950.0
26537,518123,636115,514,30.48,July 2023,6115.35,1499616.0
26538,518123,636115,514,30.9,July 2023,6115.35,886830.0
26539,518123,636115,514,39.64,June 2023,5738.7,162524.0
26540,518123,636115,514,41.9,June 2023,5738.7,343580.0
26541,518124,502032,310,40.3,June 2023,5738.7,144732.21
26542,518124,560022,331,42.0,July 2023,6115.35,4194402.07
26543,518124,571312,516,11.0,July 2023,6115.35,72187.5
26544,518124,572130,392,17.0,July 2023,6115.35,108906.25
26545,518124,577515,369,15.0,July 2023,6115.35,164062.5
26546,518124,583281,312,26.0,July 2023,6115.35,152343.88
26547,518124,600056,418,35.0,June 2023,5738.7,528414.15
26548,518124,605602,471,6.0,June 2023,5738.7,53430.83
26549,518124,636303,538,15.0,July 2023,6115.35,156375.15
26550,518124,637303,572,30.0,July 2023,6115.35,308062.8
26551,518124,638006,589,30.0,June 2023,5738.7,177468.9
26552,518124,641606,644,40.0,June 2023,5738.7,5756102.4
26553,518220,600055,420,36.0,July 2023,6115.35,956250.0
26554,518220,600096,500,36.0,June 2023,5738.7,191250.0
26555,518220,601204,427,1.0,July 2023,6115.35,27929.0
26556,518220,604407,412,1.0,July 2023,6115.35,5422.0
26557,518220,605701,485,26.0,June 2023,5738.7,140969.0
26558,518220,632009,380,36.0,July 2023,6115.35,195187.0
26559,518220,632209,371,19.0,July 2023,6115.35,103016.0
26560,518220,632311,389,36.0,June 2023,5738.7,585561.0
26561,518220,636203,530,1.0,June 2023,5738.7,5578.0
26562,518220,638751,616,1.0,June 2023,5738.7,198044.0
26563,518220,690105,944,36.0,June 2023,5738.7,219375.0
26564,518508,505001,463,32.0,June 2023,5738.7,120325.0
26565,518508,505001,463,35.0,July 2023,6115.35,892089.82
26566,518508,517416,344,17.5,July 2023,6115.35,101167.5
26567,518508,560048,411,33.84,June 2023,5738.7,185062.5
26568,518508,560067,398,34.28,June 2023,5738.7,171400.0
26569,518508,572125,413,28.76,June 2023,5738.7,139306.25
26570,518508,583217,392,31.0,June 2023,5738.7,198586.0
26571,518508,600002,438,36.48,June 2023,5738.7,173850.0
26572,518508,600002,438,41.2,July 2023,6115.35,206000.0
26573,521175,530048,487,37.0,July 2023,6115.35,163952.92
26574,521175,531126,370,35.0,July 2023,6115.35,153125.0
26575,521175,535579,570,29.88,June 2023,5738.7,149400.0
26576,521175,636005,862,1315.0,June 2023,5738.7,6688300.4
26577,521175,638001,920,69.85,June 2023,5738.7,1230320.43
26578,521175,764039,621,34.24,July 2023,6115.35,187250.0
26579,521457,503187,389,10.0,June 2023,5738.7,60625.0
26580,521457,533005,320,36.0,July 2023,6115.35,372094.0
26581,521457,631004,555,31.06,July 2023,6115.35,174939.55
26582,521457,763008,659,31.0,June 2023,5738.7,377812.5
26583,522414,509215,309,35.0,June 2023,5738.7,169531.25
26584,522414,531031,472,31.66,July 2023,6115.35,91814.0
26585,522414,600063,472,40.81,June 2023,5738.7,137096.3
26586,522421,431601,470,41.0,June 2023,5738.7,156953.33
26587,522421,583101,409,5.0,June 2023,5738.7,25390.65
26588,522437,517001,462,36.76,June 2023,5738.7,169440.62
26589,522437,533201,301,16.0,June 2023,5738.7,86250.0
26590,522437,600001,433,35.08,July 2023,6115.35,343948.43
26591,522437,602106,470,34.42,June 2023,5738.7,174789.06
26592,522437,764057,593,36.06,June 2023,5738.7,200020.31
26593,522437,764061,543,37.94,June 2023,5738.7,207484.37
26594,522614,515001,399,1.2,June 2023,5738.7,86250.0
26595,522614,515134,475,1.8,June 2023,5738.7,126562.5
26596,522614,533295,399,1.5,June 2023,5738.7,114843.74
26597,522614,635601,647,0.05,July 2023,6115.35,4921.87
26598,531031,762011,470,5.0,June 2023,5738.7,23984.38
26599,531055,760007,326,922.6,June 2023,5738.7,3290785.04
26600,531055,764051,313,5.0,June 2023,5738.7,21250.0
26601,532168,534451,376,37.0,July 2023,6115.35,381562.49
26602,532484,521151,491,46.0,July 2023,6115.35,303600.0
26603,533105,494001,331,30.0,July 2023,6115.35,168000.0
26604,560026,518001,364,31.0,July 2023,6115.35,237343.76
26605,560068,508207,737,38.5,June 2023,5738.7,240240.0
26606,560082,400056,1006,,June 2023,5738.7,146484.38
26607,560094,403001,577,162.5,June 2023,5738.7,991250.0
26608,561203,670721,335,25.0,June 2023,5738.7,1462707.5
26609,561203,673123,331,25.5,June 2023,5738.7,749558.49
26610,561213,683502,622,40.47,June 2023,5738.7,169000.19
26611,562162,673015,375,30.0,June 2023,5738.7,452243.1
26612,577427,585328,622,,June 2023,5738.7,326562.0
26613,580020,413801,513,25.0,June 2023,5738.7,665200.0
26614,583115,574228,420,6.0,June 2023,5738.7,37031.24
26615,583115,575020,479,16.0,July 2023,6115.35,394750.0
26616,583115,577411,358,22.0,June 2023,5738.7,134062.5
26617,583115,577413,306,25.8,June 2023,5738.7,165281.24
26618,583228,403001,315,35.8,July 2023,6115.35,206968.75
26619,583228,403601,306,527.2,June 2023,5738.7,2732841.37
26620,583228,581320,361,19.0,June 2023,5738.7,138046.97
26621,583275,416436,368,395.4,July 2023,6115.35,1428691.41
26622,583275,591304,314,10.0,June 2023,5738.7,57030.0
26623,583275,686580,928,35.0,July 2023,6115.35,660870.0
26624,585211,410218,550,33.76,July 2023,6115.35,142129.6
26625,585211,410218,550,34.66,June 2023,5738.7,1751023.2
26626,585211,411041,440,35.38,July 2023,6115.35,446849.4
26627,585211,411048,441,28.84,June 2023,5738.7,166731.25
26628,585211,411057,452,29.56,June 2023,5738.7,173202.98
26629,585211,412103,396,20.0,July 2023,6115.35,346872.0
26630,585211,412106,474,34.64,June 2023,5738.7,202968.58
26631,585211,412203,423,15.0,June 2023,5738.7,91407.0
26632,585211,412207,441,27.6,June 2023,5738.7,161718.61
26633,585211,412803,431,31.0,July 2023,6115.35,377815.6
26634,585211,415526,407,29.62,June 2023,5738.7,173554.84
26635,585211,415608,503,30.24,June 2023,5738.7,176242.65
26636,585211,416109,331,29.2,June 2023,5738.7,154212.5
26637,585211,416416,383,35.0,July 2023,6115.35,370781.6
26638,585211,422002,582,34.98,July 2023,6115.35,202228.13
26639,585222,410206,559,34.07,June 2023,5738.7,221455.0
26640,585222,410401,497,65.9,July 2023,6115.35,761968.76
26641,585222,411019,463,34.77,July 2023,6115.35,203730.47
26642,585222,411028,437,34.95,June 2023,5738.7,409570.32
26643,585222,411046,454,0.21,July 2023,6115.35,3825.94
26644,585222,411057,464,34.85,June 2023,5738.7,411121.1
26645,585222,412101,471,34.44,June 2023,5738.7,201796.88
26646,585222,412115,467,30.53,June 2023,5738.7,178886.72
26647,585222,412201,427,28.58,July 2023,6115.35,66984.38
26648,585222,412201,427,34.94,June 2023,5738.7,327562.52
26649,585222,412207,434,30.04,July 2023,6115.35,352031.26
26650,585222,412219,380,10.23,June 2023,5738.7,25575.0
26651,585222,412219,380,13.62,June 2023,5738.7,34050.0
26652,585222,412219,380,29.13,July 2023,6115.35,72825.0
26653,585222,412219,380,35.01,June 2023,5738.7,207871.88
26654,585222,412219,380,38.56,July 2023,6115.35,96400.0
26655,585222,412219,380,39.53,July 2023,6115.35,98825.0
26656,585222,412219,380,51.59,July 2023,6115.35,257950.0
26657,585222,415112,510,35.0,June 2023,5738.7,188671.7
26658,585222,415612,559,35.0,July 2023,6115.35,634156.26
26659,585222,416109,420,15.0,July 2023,6115.35,96000.0
26660,585222,416115,405,31.89,June 2023,5738.7,179381.25
26661,585222,421502,599,34.93,June 2023,5738.7,216566.0
26662,585222,431505,415,10.0,June 2023,5738.7,62187.5
26663,585222,443001,572,15.0,July 2023,6115.35,736358.64
26664,585222,505327,419,31.0,June 2023,5738.7,542112.5
26665,585222,506001,318,33.0,June 2023,5738.7,414975.0
26666,585222,508206,339,21.0,July 2023,6115.35,113203.0
26667,585222,515133,442,25.0,June 2023,5738.7,148437.0
26668,585222,517325,546,8.0,July 2023,6115.35,44375.0
26669,585222,577228,526,42.5,June 2023,5738.7,245703.13
26670,585222,591120,442,10.0,June 2023,5738.7,60156.0
26671,585225,403001,521,27.76,July 2023,6115.35,125752.8
26672,585225,410208,553,1947.0,June 2023,5738.7,7519508.7
26673,585225,591201,302,35.0,June 2023,5738.7,426920.36
26674,585225,641105,909,3926.5,June 2023,5738.7,12125884.06
26675,585292,591225,467,24.54,July 2023,6115.35,122700.0
26676,585305,424304,665,35.0,June 2023,5738.7,129762.5
26677,585305,416436,389,30.56,June 2023,5738.7,109825.0
26678,585305,574213,719,34.6,July 2023,6115.35,191921.87
26679,585305,577597,534,34.42,July 2023,6115.35,172100.0
26680,585305,583232,313,32.28,June 2023,5738.7,153834.37
26681,585305,591113,534,30.64,June 2023,5738.7,143625.0
26682,585320,410218,598,1927.89,June 2023,5738.7,13158080.6
26683,585320,412201,461,30.03,June 2023,5738.7,211149.34
26684,585320,412202,449,29.63,June 2023,5738.7,104168.41
26685,585320,412202,449,34.95,June 2023,5738.7,122871.62
26686,585320,412202,449,35.34,July 2023,6115.35,124242.72
26687,587122,414001,436,20.0,June 2023,5738.7,682812.5
26688,587122,414005,555,31.0,July 2023,6115.35,257755.32
26689,587122,415501,344,30.0,July 2023,6115.35,159375.0
26690,587122,415612,344,26.0,June 2023,5738.7,150312.5
26691,587122,575013,501,,June 2023,5738.7,84765.63
26692,587122,581320,363,7.0,July 2023,6115.35,218203.13
26693,587122,581384,335,12.0,June 2023,5738.7,81562.5
26694,591136,411014,373,24.69,July 2023,6115.35,144667.97
26695,591136,411033,378,34.12,June 2023,5738.7,197256.25
26696,591136,412207,381,29.58,July 2023,6115.35,171009.37
26697,591136,413109,352,12.0,July 2023,6115.35,68437.5
26698,600020,500043,681,32.01,June 2023,5738.7,162551.0
26699,600020,501218,666,31.89,June 2023,5738.7,139518.75
26700,600092,500034,626,130.0,June 2023,5738.7,793000.0
26701,600110,560099,310,3.8,June 2023,5738.7,266000.0
26702,602003,638052,433,1.4,July 2023,6115.35,81340.0
26703,621651,600056,313,32.0,July 2023,6115.35,181497.42
26704,621651,627106,421,40.38,June 2023,5738.7,205054.68
26705,621651,627352,313,41.26,July 2023,6115.35,212746.88
26706,621651,628002,305,39.38,June 2023,5738.7,196900.0
26707,621651,628002,305,39.58,July 2023,6115.35,729756.24
26708,621651,628008,307,22.0,July 2023,6115.35,217800.2
26709,621651,629161,451,15.0,June 2023,5738.7,182812.48
26710,621651,629201,417,41.0,June 2023,5738.7,3382562.12
26711,621651,670643,502,39.82,June 2023,5738.7,255096.87
26712,621651,671531,576,36.0,June 2023,5738.7,458859.25
26713,621651,686575,375,25.0,July 2023,6115.35,360937.5
26714,621651,691521,413,25.0,July 2023,6115.35,185546.87
26715,621651,695301,504,25.0,June 2023,5738.7,114968.75
26716,621705,600066,308,59.96,June 2023,5738.7,290431.24
26717,621705,626205,316,31.4,July 2023,6115.35,281427.92
26718,621705,670643,535,39.5,June 2023,5738.7,228359.37
26719,621705,691531,443,2.0,July 2023,6115.35,8547.5
26720,621705,695561,529,33.0,July 2023,6115.35,237187.5
26721,621707,560081,379,39.86,July 2023,6115.35,186344.8
26722,621707,572137,533,31.0,June 2023,5738.7,616140.48
26723,621707,627151,367,47.8,July 2023,6115.35,253937.5
26724,621707,627352,327,48.24,June 2023,5738.7,256275.0
26725,621707,635206,303,45.28,June 2023,5738.7,240550.0
