,start_pin,destination_pin,travel_distance,Quantity (In TON),period,nifty_infra_price,amount,distance_per_ton,route_frequency,avg_route_price,period_dt,year,month,month_sin,month_cos
7799,343,3435,518,23.5,August 2023,5947.0,124843.75,22.04255319148936,3,105677.08333333333,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7800,344,192,655,42.0,September 2023,6242.85,229687.0,15.595238095238095,1,229687.0,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7801,345,42,495,45.0,September 2023,6242.85,3124685.47,11.0,4,2355792.4699999997,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7802,345,54,427,,September 2023,6242.85,242577.99,76.38032565266298,5,269845.406,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7803,345,82,391,41.0,September 2023,6242.85,221015.38,9.536585365853659,1,221015.38,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7804,345,129,506,42.0,August 2023,5947.0,232969.0,12.047619047619047,1,232969.0,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7805,345,134,400,30.0,August 2023,5947.0,191250.0,13.333333333333334,1,191250.0,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7806,345,165,527,673.15,September 2023,6242.85,28272300.0,0.7828864294733715,39,71265225.08256412,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7807,345,195,582,41.0,August 2023,5947.0,467655.76,14.195121951219512,1,467655.76,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7808,345,205,699,45.0,August 2023,5947.0,5032968.2,15.533333333333333,1,5032968.2,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7809,345,217,686,45.0,September 2023,6242.85,213750.0,15.244444444444444,1,213750.0,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7810,345,330,666,44.81,August 2023,5947.0,349518.0,14.862753849587145,9,211029.77777777778,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7811,345,333,622,10.0,September 2023,6242.85,68906.0,62.2,1,68906.0,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7812,345,349,634,46.41,August 2023,5947.0,180999.0,13.660848954966603,2,187036.5,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7813,345,969,683,20.0,September 2023,6242.85,137187.0,34.15,1,137187.0,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7814,345,971,679,30.0,August 2023,5947.0,202500.0,22.633333333333333,2,353320.125,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7815,345,988,628,25.0,August 2023,5947.0,122500.0,25.12,1,122500.0,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7816,345,1266,425,42.0,August 2023,5947.0,232968.4,10.119047619047619,1,232968.4,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7817,345,1354,344,10.0,August 2023,5947.0,62969.0,34.4,1,62969.0,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7818,345,1362,386,44.17,August 2023,5947.0,1236760.0,8.738963097124746,102,787416.611764706,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7819,345,1362,386,45.27,August 2023,5947.0,2376675.0,8.526618069361607,102,787416.611764706,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7820,345,1532,352,10.0,September 2023,6242.85,125469.0,35.2,1,125469.0,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7821,345,1627,460,43.0,August 2023,5947.0,198203.12,10.69767441860465,1,198203.12,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7822,345,1664,351,10.0,September 2023,6242.85,57344.0,35.1,2,86328.0,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7823,345,1787,418,42.06,September 2023,6242.85,147210.0,9.938183547313361,147,684781.224489796,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7824,345,1787,418,42.22,September 2023,6242.85,147770.0,9.900521080056846,147,684781.224489796,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7825,345,1787,418,47.1,September 2023,6242.85,494550.0,8.874734607218683,147,684781.224489796,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7826,345,1863,347,38.0,August 2023,5947.0,175156.0,9.131578947368421,6,195604.18833333332,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7827,345,2226,516,42.0,August 2023,5947.0,263812.5,12.285714285714286,1,263812.5,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7828,346,84,412,41.42,August 2023,5947.0,232987.28,9.946885562530179,4,233487.245,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7829,346,103,591,22.0,August 2023,5947.0,139218.55,26.863636363636363,1,139218.55,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7830,346,144,554,42.39,September 2023,6242.85,228508.59,13.069120075489502,7,208968.72142857144,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7831,346,185,709,41.0,August 2023,5947.0,156620.0,17.29268292682927,2,153114.685,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7832,346,238,806,41.0,August 2023,5947.0,262569.74,19.658536585365855,1,262569.74,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7833,346,1346,406,33.0,August 2023,5947.0,377437.5,12.303030303030303,4,180074.215,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7834,346,1700,316,20.0,September 2023,6242.85,113437.5,15.8,1,113437.5,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7835,346,1858,410,15.0,August 2023,5947.0,174843.74,27.333333333333332,3,346093.73333333334,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7836,347,166,591,41.2,September 2023,6242.85,113217.6,14.344660194174756,17,596116.8817647059,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7837,347,558,573,41.86,August 2023,5947.0,3543239.7,13.688485427615863,26,1147483.8465384615,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7838,347,558,573,41.88,September 2023,6242.85,2757714.24,13.681948424068768,26,1147483.8465384615,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7839,347,1401,352,41.14,August 2023,5947.0,215342.39,8.556149732620321,6,194255.455,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7840,347,1512,402,21.0,August 2023,5947.0,243796.86,19.142857142857142,1,243796.86,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7841,347,1539,342,1.0,August 2023,5947.0,4632.4,342.0,6,339758.5983333333,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7842,347,1627,395,43.0,September 2023,6242.85,248593.74,9.186046511627907,1,248593.74,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7843,347,1634,402,24.0,August 2023,5947.0,275625.0,16.75,2,159578.12,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7844,347,1891,445,41.03,August 2023,5947.0,205150.0,10.84572264196929,5,183121.252,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7845,347,3227,450,41.0,August 2023,5947.0,236390.62,10.975609756097562,3,216632.80999999997,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7846,348,1375,453,38.41,August 2023,5947.0,119020.3,11.793803696953919,2,121928.0,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7847,348,1622,449,5.0,August 2023,5947.0,15335.3,89.8,4,83823.935,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7848,348,1810,414,17.5,August 2023,5947.0,203710.92,23.65714285714286,1,203710.92,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7849,348,1841,331,20.0,August 2023,5947.0,908750.0,16.55,2,704921.86,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7850,348,1901,457,326.5,September 2023,6242.85,1087499.67,1.3996937212863707,4,775155.0475,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7851,348,1982,417,32.0,September 2023,6242.85,780238.4,13.03125,1,780238.4,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7852,348,2026,399,25.0,September 2023,6242.85,487385.25,15.96,5,294464.51399999997,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7853,348,2414,498,40.18,August 2023,5947.0,102868.84,12.394225983076158,29,385096.51793103444,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7854,350,2352,461,32.9,September 2023,6242.85,198942.35,14.012158054711247,1,198942.35,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7855,355,611,602,41.5,September 2023,6242.85,231492.19,14.506024096385541,2,174183.595,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7856,355,974,646,20.0,August 2023,5947.0,113437.5,32.3,3,143958.33333333334,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7857,355,2225,392,39.81,September 2023,6242.85,217710.94,9.846772167797035,10,242977.48500000002,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7858,355,2270,375,34.0,August 2023,5947.0,200300.8,11.029411764705882,1,200300.8,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7859,355,3231,397,20.0,September 2023,6242.85,116562.5,19.85,2,97656.25,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7860,356,26,612,39.56,August 2023,5947.0,241069.0,15.470171890798786,9,271075.19444444444,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7861,356,42,601,45.46,August 2023,5947.0,259264.0,13.220413550373955,1,259264.0,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7862,356,1343,505,44.0,September 2023,6242.85,258500.0,11.477272727272727,3,180750.0,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7863,356,1366,348,42.0,August 2023,5947.0,5610945.0,8.285714285714286,31,757705.3993548386,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7864,356,1366,349,44.32,September 2023,6242.85,221600.0,7.874548736462094,31,757705.3993548386,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7865,356,1380,333,7.0,August 2023,5947.0,39484.0,47.57142857142857,11,238931.63636363635,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7866,356,1425,376,18.0,September 2023,6242.85,101672.0,20.88888888888889,2,160054.5,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7867,356,1516,656,41.5,September 2023,6242.85,256781.0,15.80722891566265,6,215330.79,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7868,356,1660,500,11.0,September 2023,6242.85,65313.0,45.45454545454545,4,156234.5,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7869,356,1869,469,40.4,August 2023,5947.0,220938.0,11.60891089108911,7,358731.4285714286,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7870,356,2052,387,39.32,August 2023,5947.0,245750.0,9.842319430315362,21,336597.04285714286,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7871,356,2052,387,44.57,September 2023,6242.85,525786.0,8.682970608032308,21,336597.04285714286,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7872,356,2053,385,30.52,August 2023,5947.0,1335248.0,12.61467889908257,10,294151.387,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7873,356,2056,384,39.65,September 2023,6242.85,216836.0,9.684741488020176,13,249767.0,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7874,356,2056,384,40.56,September 2023,6242.85,221813.0,9.467455621301774,13,249767.0,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7875,356,2110,366,45.19,September 2023,6242.85,565899.0,8.099136977207348,22,1223067.5354545454,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7876,356,2126,396,44.51,September 2023,6242.85,243414.0,8.896877106268255,17,327713.5182352941,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7877,356,2241,355,41.23,September 2023,6242.85,235140.0,8.610235265583313,5,229748.07400000002,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7878,356,2290,417,39.34,September 2023,6242.85,236655.0,10.59989832231825,11,236069.37454545454,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7879,356,2361,577,44.54,August 2023,5947.0,278375.0,12.954647507858105,7,311043.2342857143,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7880,358,198,763,43.0,September 2023,6242.85,153859.37,17.74418604651163,2,152964.84,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7881,358,1402,375,43.9,September 2023,6242.85,212640.62,8.542141230068337,6,238430.72666666665,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7882,358,1521,558,15.0,August 2023,5947.0,172031.26,37.2,2,128722.66,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7883,358,1712,505,45.0,August 2023,5947.0,262265.63,11.222222222222221,2,162773.44,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7884,358,1734,582,10.0,September 2023,6242.85,58281.25,58.2,1,58281.25,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7885,358,1776,696,4.0,August 2023,5947.0,25687.5,174.0,3,88614.58333333333,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7886,358,1779,646,22.0,August 2023,5947.0,267781.25,29.363636363636363,2,244124.995,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7887,358,1787,676,30.0,August 2023,5947.0,942656.25,22.533333333333335,5,319429.68799999997,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7888,358,1833,364,10.0,September 2023,6242.85,31825.0,36.4,1,31825.0,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7889,358,1862,539,41.5,September 2023,6242.85,183507.82,12.987951807228916,2,406753.91000000003,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7890,358,1868,469,40.5,August 2023,5947.0,329277.64,11.580246913580247,5,227375.58000000002,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7891,358,2105,347,44.54,August 2023,5947.0,267935.94,7.790749887741356,1,267935.94,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7892,358,2254,360,43.83,August 2023,5947.0,130036.16,8.213552361396305,8,235499.17625,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7893,358,2406,671,44.83,September 2023,6242.85,248666.41,14.967655587776044,2,233606.64,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7894,359,20,620,45.0,August 2023,5947.0,246093.75,13.777777777777779,8,465730.1175,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7895,359,29,598,43.0,August 2023,5947.0,302343.74,13.906976744186046,2,225878.9,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7896,359,92,643,5.0,August 2023,5947.0,100546.88,128.6,3,235322.92,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7897,359,988,810,43.0,August 2023,5947.0,792812.48,18.837209302325583,1,792812.48,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7898,359,1291,610,42.12,August 2023,5947.0,236925.0,14.482431149097817,2,231001.56,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7899,359,1799,337,10.0,August 2023,5947.0,62812.5,33.7,1,62812.5,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7900,359,1858,448,10.0,September 2023,6242.85,63125.2,44.8,3,132369.86000000002,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7901,359,1958,526,43.0,September 2023,6242.85,157218.75,12.232558139534884,1,157218.75,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7902,359,2115,460,39.1,August 2023,5947.0,210773.65,11.76470588235294,6,400284.9066666667,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7903,359,2140,394,43.76,August 2023,5947.0,252987.5,9.0036563071298,9,211213.44222222222,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7904,359,2161,333,42.57,September 2023,6242.85,393985.35,7.822410147991543,16,278400.04062499997,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7905,359,2202,332,41.0,August 2023,5947.0,147149.0,8.097560975609756,2,120998.5,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7906,359,2376,598,39.31,August 2023,5947.0,149967.65,15.212414143983718,18,223597.94,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7907,359,2376,598,41.18,September 2023,6242.85,157101.7,14.52161243322001,18,223597.94,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7908,360,54,558,40.48,September 2023,6242.85,240350.0,13.784584980237156,10,289922.587,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7909,360,527,684,1437.8,August 2023,5947.0,14897074.56,0.47572680484072893,4,20655860.61,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7910,360,543,760,4087.0,August 2023,5947.0,12812745.0,0.18595546855884512,6,11332735.531666666,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7911,363,220,885,41.76,September 2023,6242.85,146160.0,21.192528735632184,1,146160.0,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7912,363,349,1014,61.24,September 2023,6242.85,214340.0,16.557805355976484,3,185076.0,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7913,363,353,911,71.66,September 2023,6242.85,250810.0,12.712810493999443,8,338866.0,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7914,363,1674,657,15.0,August 2023,5947.0,373124.96,43.8,1,373124.96,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7915,363,1762,829,10.0,September 2023,6242.85,120625.0,82.9,1,120625.0,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7916,363,2388,524,34.0,September 2023,6242.85,108800.0,15.411764705882353,10,217425.61299999998,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7917,363,2388,524,41.3,September 2023,6242.85,264320.46,12.68765133171913,10,217425.61299999998,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7918,363,3249,357,42.0,August 2023,5947.0,306048.96,8.5,1,306048.96,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7919,373,928,680,128.0,August 2023,5947.0,1058576.64,5.3125,1,1058576.64,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7920,379,1336,430,25.0,September 2023,6242.85,137012.0,17.2,1,137012.0,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7921,379,1453,357,25.0,August 2023,5947.0,148730.0,14.28,2,154697.0,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7922,379,1567,383,10.0,September 2023,6242.85,53086.0,38.3,1,53086.0,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7923,379,1641,554,32.0,September 2023,6242.85,178375.0,17.3125,3,236886.66666666666,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7924,379,3320,301,64.09,August 2023,5947.0,322453.0,4.696520518021532,1,322453.0,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7925,380,2414,410,30.05,August 2023,5947.0,171378.91,13.643926788685524,8,218147.365,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7926,380,2438,510,25.0,September 2023,6242.85,304687.5,20.4,5,187687.5,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7927,380,3384,373,34.0,September 2023,6242.85,991631.25,10.970588235294118,1,991631.25,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7928,386,1460,480,2.0,September 2023,6242.85,28689.59,240.0,1,28689.59,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7929,389,1875,589,,September 2023,6242.85,33207.5,76.38032565266298,1,33207.5,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7930,390,233,304,43.0,September 2023,6242.85,216075.0,7.069767441860465,13,300433.0838461538,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7931,390,282,313,45.68,August 2023,5947.0,260518.52,6.852014010507881,15,713663.4613333333,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7932,390,288,306,20.0,September 2023,6242.85,125312.0,15.3,1,125312.0,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7933,390,325,305,46.11,August 2023,5947.0,262970.86,6.6146172196920405,2,148360.43,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7934,390,406,388,52.1,August 2023,5947.0,309343.75,7.447216890595009,1,309343.75,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7935,392,327,480,42.7,August 2023,5947.0,246859.37,11.241217798594848,1,246859.37,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7936,392,344,476,43.64,September 2023,6242.85,125038.42,10.907424381301558,30,331869.6936666667,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7937,392,558,596,41.8,August 2023,5947.0,112191.2,14.258373205741627,16,370160.05,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7938,392,1397,305,34.0,August 2023,5947.0,268134.82,8.970588235294118,1,268134.82,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7939,392,1583,327,39.1,September 2023,6242.85,195500.0,8.363171355498721,3,191511.97999999998,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7940,392,1590,473,34.0,August 2023,5947.0,198156.24,13.911764705882353,1,198156.24,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7941,392,1782,326,34.0,September 2023,6242.85,340000.0,9.588235294117647,1,340000.0,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7942,397,799,888,17.7,August 2023,5947.0,1264052.92,50.16949152542373,2,784318.61,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7943,397,1123,856,24.4,August 2023,5947.0,332065.94,35.08196721311476,3,155167.93666666668,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7944,397,1973,714,20.0,September 2023,6242.85,253392.18,35.7,1,253392.18,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
7945,397,1981,681,18.5,August 2023,5947.0,262114.07,36.810810810810814,2,305276.015,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004
7946,397,2180,428,20.0,September 2023,6242.85,313558.95,21.4,2,197489.315,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16
