start_pin,destination_pin,bharat_sir_eway_data_apr23_may23_020424.origin_from_state,bharat_sir_eway_data_apr23_may23_020424.destination_from_state,bharat_sir_eway_data_apr23_may23_020424.rtn_period,travel_distance,bharat_sir_eway_data_apr23_may23_020424.transport_mode,bharat_sir_eway_data_apr23_may23_020424.hsn_code_4d,quantity,bharat_sir_eway_data_apr23_may23_020424.unit_quantity_code,Quantity (in TON),amount,bharat_sir_eway_data_apr23_may23_020424.total_tax,bharat_sir_eway_data_apr23_may23_020424.ewbs_count,bharat_sir_eway_data_apr23_may23_020424.supplier_gstin_cnt,Cost pre Km per TON,Average(Cost/KM/TON)
735102,783129,19,18,202304,302,1,@2523,25,TON,25,2391796.81,669703.06,13,1,316.7942795,
735102,843115,19,10,202304,388,1,@2523,15,TON,15,461718.74,129281.24,5,1,79.33311684,
735102,843322,19,10,202304,423,1,@2523,15,TON,15,181406.24,50793.74,2,1,28.59042396,
742212,736101,19,19,202304,401,2,@2523,380.4,TON,380.4,3406363.12,953781.68,2,1,22.33089149,
742227,734004,19,19,202304,342,2,@2523,1174.2,MTS,1174.2,5960509.27,0,1,1,14.84277779,
744101,744202,35,35,202304,320,1,@2523,1050,BAG,52.5,545506.5,535356.16,1,1,32.470625,
754082,761017,21,21,202305,314,1,@2523,5,MTS,5,22656.24,6343.76,1,1,14.43072611,
755024,769001,21,21,202304,330,1,@2523,4,MTS,4,41750,11690,2,1,31.62878788,
755024,784160,21,18,202304,1672,2,@2523,502.2,MTS,502.2,3256453.13,911806.88,1,1,3.878214719,
766012,754141,21,21,202305,495,1,@2523,500,BAG,25,117187.5,32812.5,1,1,9.46969697,
768038,800001,21,10,202304,715,2,@2523,738,TON,738,2399786.33,671940.17,1,1,4.5478923,
768202,700002,21,19,202304,578,2,@2523,2550,MTS,2550,11857678.5,3320149.98,1,1,8.045103806,
768202,760007,21,21,202304,387,2,@2523,648,MTS,648,3130241.76,0,1,1,12.48222222,
770017,470002,21,23,202304,1093,2,@2523,699.9,MTS,699.9,5139890.62,1439169.38,2,1,6.718892949,
770017,484440,21,23,202305,438,2,@2523,1048.4,MTS,1048.4,6061062.5,1697097.5,2,1,13.19920091,
770017,754082,21,21,202304,349,1,@2523,24.27,MTS,24.27,68028.81,19048.06,1,1,8.031518625,
770017,754082,21,21,202304,349,1,@2523,28.94,MTS,28.94,186315.72,0,2,1,18.4469914,
770017,754082,21,21,202304,349,1,@2523,37.97,MTS,37.97,106429.91,29800.38,1,1,8.031518625,
770017,762110,21,21,202304,400,1,@2523,25,MTS,25,216796.88,60703.12,2,1,21.679688,
770017,767030,21,21,202305,316,1,@2523,10,MTS,10,42187.5,11812.5,1,1,13.35047468,
770017,827014,21,20,202305,354,1,@2523,29.87,MTS,29.87,89132.08,24956.98,1,1,8.429378531,
770017,827014,21,20,202305,354,1,@2523,35.71,MTS,35.71,97238.33,27226.73,1,1,7.692090395,
770017,827014,21,20,202305,354,1,@2523,39.96,MTS,39.96,119240.64,33387.38,1,1,8.429378531,
770017,827014,21,20,202305,354,1,@2523,42.38,MTS,42.38,126461.92,35409.34,1,1,8.429378531,
770018,755026,21,21,202304,341,1,@2523,20.01,MTS,20.01,104052,29134.56,1,1,15.24926686,
770018,755026,21,21,202304,341,1,@2523,31.68,MTS,31.68,988416,276756.48,6,1,91.49560117,
770018,755026,21,21,202304,341,1,@2523,35,MTS,35,182000,50960,1,1,15.24926686,
770039,721303,21,19,202305,417,1,@2523,5,MTS,5,730000,218700,3,1,350.1199041,
781001,791110,18,12,202304,330,1,@2523,1400,BAG,70,553000,154840,1,1,23.93939394,
781001,797001,18,13,202304,380,1,@2523,600,BAG,30,440625.6,123375.16,2,1,38.65136842,
781005,785630,18,18,202305,307,1,@2523,15,MTS,15,83906,23494,1,1,18.22062975,
781022,785111,18,18,202305,305,1,@2523,30,TON,30,417187.8,116812.6,2,1,45.59429508,
781023,785112,18,18,202304,314,1,@2523,5,MTS,5,75468.75,21131.26,2,1,48.06926752,
781023,791110,18,18,202304,345,1,@2523,20,MTS,20,101562.6,28437.52,1,1,14.71921739,
781031,787060,18,18,202304,530,1,@2523,5,MTS,5,36562.5,10237.5,1,1,13.79716981,
782402,735102,18,19,202304,429,1,@2523,40.56,TON,40.56,174605.93,48889.66,1,1,10.03468515,
782402,785680,18,18,202305,310,1,@2523,40,TON,40,4837500,1354500,16,1,390.1209677,
782402,785686,18,18,202305,346,1,@2523,8,TON,8,60750,17010,1,1,21.94725434,
782402,786103,18,18,202304,442,1,@2523,25,MTS,25,558593.75,156406.26,3,1,50.55147059,
782402,786610,18,18,202305,434,1,@2523,45,TON,45,341015.62,95484.38,1,1,17.46111726,
782402,787061,18,18,202304,472,1,@2523,5,TON,5,753515.6,210984.44,19,1,319.2862712,
782410,783324,18,18,202304,350,1,@2523,7.5,MTS,7.5,445078.16,124621.84,8,1,169.5535848,
782446,783334,18,18,202305,479,1,@2523,24.7,MTS,24.7,168654.68,47223.32,1,1,14.25495761,
782446,785690,18,18,202305,344,1,@2523,10,MTS,10,1446562.32,405037.68,18,1,420.5123023,
782446,786170,18,18,202305,437,1,@2523,38,MTS,38,765937.5,214462.5,3,1,46.12414188,
782446,786613,18,18,202304,349,1,@2523,15,MTS,15,234375,65625,2,1,44.77077364,
783372,831002,18,20,202305,955,1,@2523,795,BAG,39.75,218625,61215,1,1,5.759162304,
786125,792101,18,12,202305,356,1,@2523,390,BAG,19.5,133148.44,37281.56,1,1,19.18012676,
787059,791105,18,12,202304,381,1,@2523,125,BAG,6.25,46875,72188.58,1,1,19.68503937,
787059,791122,18,12,202304,360,1,@2523,240,BAG,12,187500,52500,2,1,43.40277778,
788803,796701,18,15,202305,413,1,@2523,500,BAG,25,1275000,357000,8,1,123.4866828,
793101,785105,17,18,202305,346,1,@2523,10,TON,10,73437.5,20562.5,1,1,21.22471098,
793101,791110,17,12,202304,346,1,@2523,50,TON,50,1097656.25,307343.75,3,1,63.44833815,
793200,783129,17,18,202304,354,1,@2523,25,MTS,25,160937.5,45062.5,1,1,18.18502825,
793200,783345,17,18,202304,419,1,@2523,25,TON,25,182031.25,50968.75,1,1,17.37768496,
793200,785621,17,18,202305,434,1,@2523,8,MTS,8,112500,31500,2,1,32.40207373,
793200,787031,17,18,202304,549,1,@2523,30,MTS,30,234375,65625,1,1,14.23041894,
793200,795001,17,14,202305,390,1,@2523,35,TON,35,592265.61,165834.36,3,1,43.38942198,
793200,799284,17,16,202305,323,1,@2523,26,TON,26,255937.5,71662.5,2,1,30.47600619,
793210,781316,17,18,202304,343,1,@2523,12.81,TON,12.81,74298,20803.44,1,1,16.90962099,
793210,781316,17,18,202304,343,1,@2523,14.01,TON,14.01,162516,45504.48,2,1,33.81924198,
793210,781318,17,18,202304,342,1,@2523,30,TON,30,201562.5,56437.5,1,1,19.64546784,
793210,782001,17,18,202304,308,1,@2523,25,TON,25,648437.48,181562.48,4,1,84.21265974,
793210,782140,17,18,202304,324,1,@2523,20.1,MTS,20.1,180900,50652,2,1,27.77777778,
793210,782140,17,18,202304,324,1,@2523,45.19,MTS,45.19,406710,113878.8,2,1,27.77777778,
793210,784514,17,18,202305,322,1,@2523,25,TON,25,162890.75,45609.41,1,1,20.23487578,
793210,794104,17,17,202304,421,1,@2523,25,TON,25,955078.75,267422.1,5,1,90.74382423,
793210,799205,17,16,202304,311,1,@2523,18.5,TON,18.5,110566.41,30958.59,1,1,19.21724342,
793210,799211,17,16,202304,360,1,@2523,25,MTS,25,190625,53375,1,1,21.18055556,
793210,799212,17,16,202305,356,1,@2523,25,TON,25,698437.49,195562.49,4,1,78.47612247,
796101,796701,15,15,202304,351,1,@2523,10,MTS,10,282656.22,79143.78,3,1,80.52883761,
797112,791110,13,12,202304,398,1,@2523,709,BAG,35.45,276510,77422.8,1,1,19.59798995,
801305,816108,10,20,202304,314,1,@2523,26,MTS,26,313625,87815,2,1,38.4156051,
802158,813203,10,10,202304,347,1,@2523,5,MTS,5,31484.4,8815.64,1,1,18.14662824,
803110,845105,10,10,202304,310,1,@2523,13,MTS,13,209015.6,58524.4,3,1,51.86491315,
822101,815353,20,20,202305,383,1,@2523,20,MTS,20,246250.2,68950.08,2,1,32.14754569,
824101,274304,10,9,202305,369,1,@2523,12,MTS,12,96000,26880,2,1,21.6802168,
824101,851204,10,10,202305,306,1,@2523,20,MTS,20,80000,0,1,1,13.07189542,
827014,802301,20,10,202304,382,1,@2523,5,MTS,5,25390.62,7109.38,1,1,13.29351832,
827014,848502,20,10,202305,365,1,@2523,17.5,MTS,17.5,98437.5,27562.5,1,1,15.4109589,
828124,842001,20,10,202305,400,2,@2523,183,TON,183,1571975.86,440153.24,2,1,21.47508005,
831016,743423,20,19,202304,302,2,@2523,395.4,MTS,395.4,3128609.58,876010.42,2,1,26.20039042,
831016,814112,20,20,202304,311,2,@2523,910.6,MTS,910.6,8447251.44,2365230.56,2,1,29.82822336,
831016,815317,20,20,202305,320,1,@2523,25,MTS,25,858594.26,240406.24,6,1,107.3242825,
831016,841301,20,10,202305,533,2,@2523,1383.9,MTS,1383.9,19712271.6,5519436.04,4,1,26.72420263,
831016,843317,20,10,202305,603,2,@2523,123.8,MTS,123.8,792567.6,221918.92,2,1,10.61691542,
831016,851112,20,10,202304,463,2,@2523,680.9,MTS,680.9,3271181.06,915930.94,2,1,10.37624596,
833210,733209,20,19,202304,538,2,@2523,326.5,MTS,326.5,1306000,365680,1,1,7.434944238,
833210,742102,20,19,202304,489,2,@2523,260.6,MTS,260.6,1042400,291872,1,1,8.1799591,
833210,813107,20,10,202305,441,2,@2523,447.3,MTS,447.3,1789200,500976,1,1,9.070294785,
833210,814154,20,20,202305,377,1,@2523,18,MTS,18,216000,0,3,1,31.83023873,
833210,822119,20,20,202304,341,1,@2523,30,MTS,30,922500,258300,6,1,90.17595308,
833210,853204,20,10,202305,513,2,@2523,659,MTS,659,2636000,738080,1,1,7.797270955,
834001,795150,20,14,202304,1468,1,@2523,795,BAG,39.75,273281.25,76518.75,1,1,4.683242507,
841226,852127,10,10,202305,402,1,@2523,14.55,MTS,14.55,86618.09,24253.04,1,1,14.80878939,
845438,805103,10,10,202304,315,1,@2523,20,TON,20,104687.5,29312.5,1,1,16.61706349,
851122,801113,10,10,202304,800,1,@2523,12.7,MTS,12.7,0,0,1,1,0,
854326,800020,10,10,202304,362,1,@2523,165,BAG,8.25,45045,46843.52,1,1,15.08287293,
999999,271840,99,9,202304,400,1,@2523,600,BAG,30,131563,36838,1,1,10.96358333,
123305,140123,6,3,202305,362,1,@2523,8,MTS,8,31449.52,8805.87,1,1,10.85964088,
124106,140111,6,3,202305,337,1,@2523,1,TON,1,5765.63,1614.38,1,1,17.10869436,
124106,152121,6,3,202305,355,1,@2523,20,TON,20,432500,121100,4,1,60.91549296,
124106,160055,6,3,202305,301,1,@2523,41,TON,41,196671.87,55068.13,1,1,15.93646139,
124146,151001,6,3,202305,347,1,@2523,14,MTS,14,64061,17937.06,1,1,13.18670235,
124146,151001,6,3,202305,347,1,@2523,15,MTS,15,418288,117120.98,5,1,80.36272815,
124146,243506,6,9,202304,426,1,@2523,31,MTS,31,191328,53571.88,1,1,14.48796002,
140113,176309,3,2,202305,418,1,@2523,23.26,TON,23.26,115391.41,32309.59,1,1,11.86827192,
140113,176309,3,2,202305,418,1,@2523,23.52,TON,23.52,116681.25,32670.75,1,1,11.86827153,
140113,176309,3,2,202305,418,1,@2523,24.2,TON,24.2,120054.69,33615.31,1,1,11.86827178,
140113,180010,3,1,202305,309,1,@2523,35,TON,35,163051.35,45654.38,1,1,15.07640777,
140113,182204,3,1,202305,617,1,@2523,22.34,TON,22.34,115190.62,32253.38,1,1,8.356968843,
140113,184144,3,1,202304,304,1,@2523,27.06,TON,27.06,158554.69,44395.31,1,1,19.27426017,
140113,246444,3,5,202305,470,1,@2523,22.36,TON,22.36,124028.12,34727.88,1,1,11.80186123,
140113,246444,3,5,202305,470,1,@2523,23.28,TON,23.28,129131.25,36156.75,1,1,11.8018617,
140115,182101,3,1,202305,380,2,@2523,451.8,TON,451.8,1748322.95,489530.43,1,1,10.18337731,
140115,182101,3,1,202304,390,2,@2523,574.5,TON,574.5,2371042.92,663892.02,1,1,10.58241467,
142038,251305,3,9,202304,331,1,@2523,700,BAG,35,177734.5,49765.66,1,1,15.34177816,
144002,110092,3,7,202304,390,1,@2523,340,BAG,17,199218.76,55781.26,2,1,30.04807843,
171102,151002,2,3,202304,349,1,@2523,24,TON,24,512271.92,143436.12,4,1,61.15949379,
174101,176316,2,2,202304,394,1,@2523,9,MTS,9,42795,11982.6,1,1,12.06852792,
180012,191202,1,1,202304,404,1,@2523,24.75,TON,24.75,119882.81,33567.18,1,1,11.98947995,
180012,193222,1,1,202304,360,1,@2523,15.5,TON,15.5,83398.53,23351.58,1,1,14.94597312,
181133,194105,8,38,202305,503,1,@2523,380,BAG,19,143260,0,1,1,14.99005964,
182101,194103,1,38,202305,426,1,@2523,24,TON,24,2742375,767865,17,2,268.2291667,
184141,185101,1,1,202305,312,1,@2523,90,BAG,4.5,56250,15750,2,1,40.06410256,
184142,185102,1,1,202305,312,1,@2523,220,BAG,11,68750,19250,1,1,20.03205128,
190010,194101,1,38,202305,669,1,@2523,180,Bag,9,379687.5,106312.5,6,1,63.06053812,
191131,194101,1,38,202305,655,1,@2523,211,BAG,10.55,68047.5,19053.3,1,1,9.847328244,
202127,262701,9,9,202305,410,1,@2523,30,TON,30,569062.5,159337.52,3,1,46.2652439,
202127,263645,9,5,202305,338,1,@2523,42,TON,42,1099218.75,307781.25,5,1,77.43158284,
210341,224204,9,9,202304,322,1,@2523,2,TON,2,13156.25,3683.76,1,1,20.42895963,
210341,262726,9,9,202304,339,1,@2523,21,TON,21,126000,35280,1,1,17.69911504,
210341,271604,9,9,202305,360,1,@2523,7.5,TON,7.5,50156.25,14043.76,1,1,18.57638889,
212107,206244,9,9,202305,354,1,@2523,20,MTS,20,584375.2,163625.08,5,1,82.53887006,
212107,209725,9,9,202304,325,1,@2523,15,MTS,15,174140.7,48759.42,2,1,35.72116923,
212107,226008,9,9,202304,317,1,@2523,8,MTS,8,51250,14350,1,1,20.20899054,
221110,845418,9,10,202304,372,1,@2523,600,BAG,30,150468.75,42131.25,1,1,13.4828629,
224238,262702,9,9,202304,305,1,@2523,10,MTS,10,246875.2,69125.12,4,1,80.94268852,
227409,302039,8,8,202304,700,1,@2523,42.68,TON,42.68,54393.1,15230.06,1,1,1.820628598,
229303,204101,9,9,202305,426,1,@2523,32,MTS,32,579226.56,0,6,1,42.49021127,
231207,272202,9,9,202305,419,1,@2523,10,MTS,10,76406.3,21393.78,1,1,18.23539379,
231304,274407,9,9,202305,326,1,@2523,14,MTS,14,86843.74,24316.26,1,1,19.02798861,
262309,262545,5,7,202304,305,1,@2523,175,BAG,8.75,56054.25,15695.19,1,1,21.00393443,
273164,222108,36,9,202305,845,1,@2523,600,BAG,30,140628,39375.84,1,1,5.547455621,
275101,201003,9,9,202304,888,1,@2523,0.05,MTS,0.05,305,86,1,1,6.869369369,
284121,201306,9,9,202305,435,1,@2523,32.5,TON,32.5,140664,39386,1,1,9.949708223,
284121,202001,9,9,202304,331,2,@2523,65.9,TON,65.9,3459750,968724,12,1,158.6102719,
284121,225203,9,9,202304,340,1,@2523,21,TON,21,127665,35746,1,1,17.8802521,
284121,273004,9,9,202305,552,2,@2523,392.4,TON,392.4,4142174.4,0,2,1,19.12318841,
301701,474001,8,23,202305,404,1,@2523,27,MTS,27,248400,69552,2,1,22.77227723,
301705,846001,8,7,202304,1202,1,@2523,480,BAG,24,153600,147168,1,1,5.324459235,
303108,246763,8,9,202304,395,1,@2523,41,MTS,41,1704062.5,477137.5,7,1,105.221519,
303108,328031,8,8,202304,396,1,@2523,11,MTS,11,322265.9,90234.52,5,1,73.98207071,
303108,328031,8,8,202305,396,1,@2523,21,MTS,21,244125,68355,2,1,29.35606061,
303108,335001,8,8,202305,521,1,@2523,20,MTS,20,116562.6,32637.54,1,1,11.18642994,
303108,335504,8,8,202305,353,1,@2523,20,MTS,20,252500,70700,2,1,35.76487252,
303108,335512,8,8,202304,467,1,@2523,30,MTS,30,387187.8,108412.6,2,1,27.63653105,
305206,321607,8,8,202305,312,1,@2523,15,TON,15,79629,29728,1,1,17.01474359,
305901,301707,8,8,202304,388,1,@2523,45.37,MTS,45.37,158795,0,1,1,9.020618557,
305901,325217,8,8,202305,433,1,@2523,45,MTS,45,182812,51187.36,1,1,9.382191429,
305901,326519,8,8,202304,329,1,@2523,7,MTS,7,36859,10320.52,1,1,16.00477638,
305901,389001,8,24,202304,472,1,@2523,30,MTS,30,147000,41160,1,1,10.38135593,
305901,395003,8,24,202304,696,1,@2523,40,MTS,40,482500,135100,2,1,17.33117816,
305901,453220,8,23,202304,454,1,@2523,42,MTS,42,360938,101062.64,2,1,18.92899098,
305901,456001,8,23,202305,445,1,@2523,41.5,MTS,41.5,1802786.19,504780.14,9,1,97.6193957,
305901,456665,8,23,202304,493,1,@2523,30,MTS,30,147000,41160,1,1,9.939148073,
305901,465441,8,23,202304,424,1,@2523,41.5,MTS,41.5,427968.75,119831.25,2,1,24.32193396,
305901,475220,8,23,202304,571,1,@2523,45,MTS,45,469688,131514,2,1,18.27935396,
305901,476115,8,23,202304,538,1,@2523,15,MTS,15,83437,23362.36,1,1,10.33915737,
306101,127041,8,6,202304,540,1,@2523,42,MTS,42,446250,124950,2,1,19.67592593,
306101,202389,8,9,202304,592,1,@2523,42,MTS,42,229688,64313,1,1,9.237773488,
306101,203205,8,9,202304,528,1,@2523,42.83,MTS,42.83,149905,41974,1,1,6.628787879,
306101,204101,8,9,202304,508,1,@2523,42,MTS,42,205800,57624,1,1,9.645669291,
306107,121107,8,6,202304,462,1,@2523,43,MTS,43,524063,146737.64,2,1,26.3798953,
306107,135021,8,6,202304,672,1,@2523,34.5,MTS,34.5,568710.84,159239.04,3,1,24.53031573,
306107,136156,8,6,202305,630,1,@2523,3,MTS,3,19171.88,5368.13,1,1,10.14385185,
306107,173025,8,2,202304,705,1,@2523,42,MTS,42,267093.87,74786.28,1,1,9.020394124,
306107,203205,8,9,202305,528,1,@2523,41.91,MTS,41.91,146685,41071.8,1,1,6.628787879,
306107,203205,8,9,202304,528,1,@2523,45.53,MTS,45.53,159355,44619.4,1,1,6.628787879,
306107,244901,8,9,202305,656,1,@2523,38.62,MTS,38.62,428440.5,119963.34,2,1,16.91119933,
306107,244901,8,9,202305,656,1,@2523,39.87,MTS,39.87,221154.06,61923.14,1,1,8.455608013,
306107,247663,8,5,202305,521,2,@2523,1017.6,MTS,1017.6,3561600,997248,1,1,6.717850288,
306107,247663,8,5,202304,521,2,@2523,1550,MTS,1550,5425000,1519000,1,1,6.717850288,
306107,301707,8,8,202305,386,1,@2523,44.53,MTS,44.53,2493680,0,16,1,145.0777202,
306107,301707,8,8,202305,386,1,@2523,44.61,MTS,44.61,1717485,0,11,1,99.74093264,
306107,301707,8,8,202305,386,1,@2523,46.45,MTS,46.45,162575,0,1,1,9.067357513,
306107,312619,8,8,202305,363,1,@2523,35,MTS,35,550155.88,154043.64,3,1,43.30231248,
306107,322230,8,8,202305,362,1,@2523,38,MTS,38,186200,52136,1,1,13.5359116,
306107,325215,8,8,202305,357,1,@2523,20,MTS,20,103125,28875,1,1,14.44327731,
306107,328025,8,8,202305,476,1,@2523,27,MTS,27,166219,46541.32,1,1,12.93331777,
306107,331023,8,8,202305,358,1,@2523,12,MTS,12,143437.5,40162.5,2,1,33.38861732,
306107,333034,8,8,202305,381,1,@2523,5,MTS,5,30000,8400,1,1,15.7480315,
306107,334604,8,8,202304,386,1,@2523,15,MTS,15,91875,25725,1,1,15.86787565,
306107,335804,8,8,202304,418,1,@2523,38.5,MTS,38.5,134750,0,1,1,8.373205742,
306107,335804,8,8,202305,418,1,@2523,44.02,MTS,44.02,154070,0,1,1,8.373205742,
306107,335804,8,8,202305,418,1,@2523,45.37,MTS,45.37,1746745,0,11,1,92.10526316,
306107,344011,8,8,202305,353,1,@2523,13,MTS,13,76984.38,21555.62,1,1,16.77585095,
306107,345001,8,8,202304,426,1,@2523,37.96,MTS,37.96,154212.5,43179.5,1,1,9.536384977,
306308,131001,8,6,202305,554,1,@2523,39.76,MTS,39.76,211225,59143,1,1,9.589350181,
306308,201001,8,9,202304,537,1,@2523,43,MTS,43,238515.62,66784.38,1,1,10.32937595,
306308,335063,8,8,202304,502,1,@2523,35,MTS,35,0,0,1,1,0,
306308,335511,8,8,202304,673,1,@2523,42,MTS,42,210000,58800,1,1,7.429420505,
306308,335803,8,8,202305,447,1,@2523,25,MTS,25,136523.44,38226.56,1,1,12.21686264,
306709,203205,8,9,202304,573,1,@2523,40.92,MTS,40.92,111343.32,31176.13,1,1,4.748691099,
306709,203205,8,9,202305,573,1,@2523,41.21,MTS,41.21,123630,34616.4,1,1,5.235602094,
306709,203207,8,9,202304,576,1,@2523,42.72,TON,42.72,176553.17,49434.89,1,1,7.174998131,
306709,301706,8,8,202305,389,1,@2523,41.31,MTS,41.31,209777.55,58737.72,1,1,13.05431875,
306709,301706,8,8,202304,389,1,@2523,42.64,TON,42.64,183352,51338.56,1,1,11.05398458,
306709,321201,8,8,202305,401,1,@2523,10,TON,10,55625,15575,1,1,13.87157107,
306709,322241,8,8,202304,376,1,@2523,22,TON,22,639374.96,179025.04,5,1,77.29387814,
306709,327801,8,8,202304,460,1,@2523,28,TON,28,315875,88445,2,1,24.52445652,
306709,335073,8,8,202305,480,1,@2523,41.28,MTS,41.28,209625.21,58695.06,1,1,10.57943768,
306709,345028,8,8,202305,403,1,@2523,25,MTS,25,289062.5,80937.52,2,1,28.691067,
306709,345033,8,8,202305,447,1,@2523,35,MTS,35,404687.5,113312.52,2,1,25.86689038,
306709,452001,8,23,202304,560,1,@2523,42,TON,42,465937.5,130462.5,2,1,19.81026786,
307019,151203,8,3,202304,919,1,@2523,41.94,MTS,41.94,541026,151487.28,3,1,14.03699674,
307019,304502,8,8,202305,430,1,@2523,15,MTS,15,167812.48,46987.5,2,1,26.01743876,
307019,364240,8,24,202305,419,1,@2523,36.31,MTS,36.31,215590.62,60365.37,1,1,14.17064406,
307019,370421,8,24,202304,450,1,@2523,34.98,MTS,34.98,202228.12,56623.87,1,1,12.8472219,
307019,395003,8,24,202305,498,1,@2523,33.1,MTS,33.1,90712.87,25399.6,1,1,5.503152792,
307019,395003,8,24,202305,498,1,@2523,41.38,MTS,41.38,226517.44,63424.88,2,1,10.99212898,
307031,387370,8,24,202304,321,1,@2523,35.1,MTS,35.1,202921.88,56818.13,1,1,18.01012505,
312021,457779,23,23,202304,302,1,@2523,840,BAG,42,232969,65231.32,1,1,18.36715547,
312021,122101,8,7,202305,524,1,@2523,42,TON,42,5721187.5,1601932.5,34,1,259.9594466,
312021,125052,8,6,202305,703,1,@2523,5,MTS,5,28828.13,8071.88,1,1,8.201459459,
312021,127032,8,6,202305,555,1,@2523,15,TON,15,79921.88,22378.12,1,1,9.600225826,
312021,301401,8,8,202305,460,1,@2523,17,TON,17,90843.74,25436.26,1,1,11.61684655,
312021,301405,8,8,202305,466,1,@2523,28,TON,28,149625,41895,1,1,11.46727468,
312021,303304,8,8,202304,394,1,@2523,42.5,TON,42.5,521420.6,0,4,1,31.13888325,
312021,331023,8,8,202304,552,1,@2523,27,TON,27,161578.12,45241.88,1,1,10.84125872,
312021,332404,8,8,202305,349,1,@2523,41,TON,41,172968.74,48431.26,1,1,12.08810818,
312021,332742,8,8,202305,325,1,@2523,10,TON,10,55156.24,15443.76,1,1,16.97115077,
312021,335523,8,8,202305,560,1,@2523,25,TON,25,145312.5,40687.5,1,1,10.37946429,
312021,335704,8,8,202304,644,1,@2523,21.5,TON,21.5,129000,36120,1,1,9.316770186,
312021,341001,8,8,202304,366,1,@2523,5,MTS,5,142890.62,40009.38,5,1,78.08230601,
312021,343048,8,8,202304,360,1,@2523,10,TON,10,58281.24,16318.76,1,1,16.18923333,
312021,385565,8,24,202305,404,1,@2523,40.07,TON,40.07,225393.75,63110.25,1,1,13.92326733,
312021,387130,8,24,202305,379,1,@2523,40.94,TON,40.94,230287.5,64480.5,1,1,14.84168865,
312021,387130,8,24,202304,379,1,@2523,41.7,TON,41.7,234562.5,65677.5,1,1,14.84168865,
312021,388001,8,24,202305,393,1,@2523,39.51,TON,39.51,222243.75,62228.25,1,1,14.3129771,
312021,388001,8,24,202304,393,1,@2523,40.11,TON,40.11,679989.84,190397.16,3,1,43.13772241,
312021,388001,8,24,202305,393,1,@2523,43.02,TON,43.02,483975,135513,2,1,28.6259542,
312021,457888,8,23,202304,429,1,@2523,42,TON,42,1174687.5,328912.5,5,1,65.19522145,
312601,110033,8,7,202305,616,1,@2523,44.32,MTS,44.32,512450,143486,2,1,18.77029221,
312601,110044,8,7,202304,615,1,@2523,44.34,MTS,44.34,251145,70320.47,1,1,9.209874913,
312601,110056,8,7,202305,612,1,@2523,38.96,MTS,38.96,225238,63066.5,1,1,9.446507898,
312601,122001,8,6,202305,576,1,@2523,45.64,MTS,45.64,242463,67889.5,1,1,9.223109297,
312601,124146,8,6,202304,575,2,@2523,4017.86,MTS,4017.86,36160740,10125007.5,3,1,15.65217391,
312601,181133,8,1,202305,1186,2,@2523,62.9,MTS,62.9,5240850,1467438,15,1,70.253246,
312601,262523,8,5,202304,1056,1,@2523,25,MTS,25,152344,42656.25,1,1,5.770606061,
312601,283141,8,9,202304,660,1,@2523,35,MTS,35,187578,52521.88,1,1,8.12025974,
312601,283202,8,9,202304,612,2,@2523,62.9,MTS,62.9,1918551,537193.65,6,1,49.83922504,
312601,301402,8,8,202304,468,1,@2523,5,MTS,5,27344,7656.26,1,1,11.68547009,
312601,304024,8,8,202304,318,1,@2523,4,MTS,4,39376,11025,2,1,30.95597484,
312601,304801,8,8,202305,365,1,@2523,42,MTS,42,410157,114843.76,2,1,26.75518591,
312601,306422,8,8,202304,356,1,@2523,46,MTS,46,1705680,0,6,1,104.1573034,
312601,321408,8,8,202305,501,1,@2523,11.5,MTS,11.5,63430,17760.32,1,1,11.00928578,
312601,333503,8,8,202304,529,1,@2523,35,MTS,35,392656,109943.76,2,1,21.20745342,
312601,335513,8,8,202305,735,1,@2523,5,MTS,5,447201,23559.38,14,1,121.6873469,
