start_pin,destination_pin,bharat_sir_eway_data_oct23_nov23_020424.origin_from_state,bharat_sir_eway_data_oct23_nov23_020424.destination_from_state,bharat_sir_eway_data_oct23_nov23_020424.rtn_period,travel_distance,bharat_sir_eway_data_oct23_nov23_020424.transport_mode,bharat_sir_eway_data_oct23_nov23_020424.hsn_code_4d,quantity,bharat_sir_eway_data_oct23_nov23_020424.unit_quantity_code,Quantity (In TON),amount,bharat_sir_eway_data_oct23_nov23_020424.total_tax,bharat_sir_eway_data_oct23_nov23_020424.ewbs_count,bharat_sir_eway_data_oct23_nov23_020424.supplier_gstin_cnt,Cost pre Km per TON
621651,678583,33,32,202310,337,1,@2523,18,MTS,18,253687.5,71032.5,2,1,41.82121662
621651,685561,33,32,202310,336,1,@2523,37,MTS,37,145965,40870.2,1,1,11.74107143
621705,602001,33,33,202310,315,1,@2523,7,MTS,7,43203.12,12096.88,1,1,19.5932517
621705,626205,33,33,202310,316,1,@2523,43.52,MTS,43.52,195028.04,54607.96,1,1,14.18146465
621705,631553,33,33,202310,308,1,@2523,40.04,MTS,40.04,237737.5,66566.5,1,1,19.2775974
621707,689106,33,32,202311,431,1,@2523,1,TON,1,24740.5,6927.35,5,1,57.4025522
621713,560099,33,29,202310,371,1,@2523,30,MTS,30,2091225,585543,15,1,187.8908356
621713,570026,33,29,202311,529,1,@2523,10,MTS,10,53122,14874.16,1,1,10.04196597
621713,680590,33,32,202311,409,1,@2523,21,MTS,21,100810.08,28226.82,1,1,11.73711491
621729,626127,33,33,202310,317,1,@2523,41.87,MTS,41.87,155304.2,0,1,1,11.70094607
621729,626127,33,33,202311,317,1,@2523,43.41,MTS,43.41,228258.46,0,1,1,16.58738156
621730,560062,33,29,202310,365,1,@2523,57.24,MTS,57.24,339862.5,95161.5,1,1,16.26712329
621730,560067,33,29,202310,366,1,@2523,38.22,MTS,38.22,226931.25,63540.75,1,1,16.2226776
621730,627401,33,33,202311,449,1,@2523,25,MTS,25,310937.5,87062.5,2,1,27.70044543
621730,670643,33,32,202311,582,1,@2523,20,MTS,20,137500,38500,1,1,11.81271478
621730,673303,33,32,202310,511,1,@2523,17,MTS,17,116875,32725,1,1,13.45401174
621730,673303,33,32,202310,511,1,@2523,33.78,MTS,33.78,232237.5,65026.5,1,1,13.45401174
621730,676306,33,32,202310,481,1,@2523,29.3,MTS,29.3,441789.06,123700.94,3,1,31.34745305
621730,676306,33,32,202311,481,1,@2523,29.7,MTS,29.7,150820.31,42229.69,1,1,10.55743226
621730,676510,33,32,202311,474,1,@2523,39.88,MTS,39.88,211862.5,59321.5,1,1,11.20780591
621730,683101,33,32,202311,482,1,@2523,5,MTS,5,37109.38,10390.63,1,1,15.39808299
621730,690518,33,32,202311,522,1,@2523,20,MTS,20,137500,38500,1,1,13.17049808
624703,560081,33,29,202310,319,1,@2523,39.2,TON,39.2,363441.46,101763.6,2,1,29.06415616
624703,560099,33,29,202310,329,1,@2523,35,TON,35,169531.25,47468.75,1,1,14.72264438
624703,577006,33,29,202310,615,1,@2523,25,TON,25,451171.86,126328.11,3,1,29.34451122
624703,629172,33,33,202310,388,1,@2523,39.55,TON,39.55,194660.16,54504.84,1,1,12.68524509
624703,671314,33,32,202310,505,1,@2523,35,TON,35,1628207.7,455898.2,10,1,92.11924752
624703,686532,33,32,202311,305,1,@2523,35.78,TON,35.78,184490.62,51657.37,1,1,16.90573725
624703,691334,33,32,202310,377,1,@2523,34.79,TON,34.79,203847.66,57077.34,1,1,15.54210904
626205,683110,33,32,202311,354,1,@2523,39.72,MTS,39.72,207909.37,58214.63,1,1,14.7863697
631003,627352,33,33,202311,634,1,@2523,35.21,MTS,35.21,209059.38,58536.64,1,1,9.36514218
636016,600026,33,33,202310,336,1,@2523,44.78,MTS,44.78,253636.61,71018.26,1,1,16.85732164
637303,562111,33,29,202310,315,1,@2523,36,MTS,36,424350,118818,2,1,37.42063492
637303,673505,33,32,202311,363,1,@2523,10,MTS,10,206250,57750,3,1,56.81818182
638052,603112,33,33,202310,422,1,@2523,200,BAG,10,53906,33862.24,1,1,12.77393365
641016,600018,33,33,202311,496,1,@2523,24,MTS,24,289920,81177.6,1,1,24.35483871
641105,635109,33,33,202310,333,1,@2523,20,TON,20,208052.5,58254.7,2,1,31.23911411
641105,671319,33,32,202311,349,1,@2523,31,MTS,31,432062.5,120977.5,2,1,39.93553009
713148,802101,19,10,202311,483,2,@2523,763.8,MTS,763.8,6675612,1869171.36,2,1,18.0952381
713148,847404,19,10,202311,574,2,@2523,925.5,MTS,925.5,8088870,2264883.6,2,1,15.22648084
721147,825321,19,20,202311,380,1,@2523,25,MTS,25,302350.5,84658.14,2,1,31.82636842
736121,732101,19,19,202311,376,1,@2523,15.15,MTS,15.15,37875,10605,1,1,6.64893617
764047,754212,21,21,202310,750,1,@2523,620,BAG,31,164687.5,46112.5,1,1,7.083333333
770018,755026,21,21,202310,341,1,@2523,34.06,MTS,34.06,708448,198365.44,4,1,60.99706745
781006,826001,18,20,202310,1005,1,@2523,860,BAG,43,258000,72240,1,1,5.970149254
781023,785684,18,18,202311,339,1,@2523,15,TON,15,220312.5,61687.52,2,1,43.3259587
781023,786602,18,18,202311,463,1,@2523,9.5,TON,9.5,137750,38570,2,1,31.3174946
781023,786610,18,18,202310,451,1,@2523,25,MTS,25,384375,107625,2,1,34.09090909
781104,787001,18,18,202310,367,1,@2523,500,BAG,25,121094,33906,1,1,13.19825613
781313,784163,18,18,202311,411,1,@2523,35.1,MTS,35.1,1253070,350859.6,7,1,86.86131387
782402,786001,18,18,202311,411,1,@2523,20,TON,20,707625,129150,5,1,86.08576642
782402,786010,18,18,202310,425,1,@2523,10,TON,10,76875,21525,1,1,18.08823529
782402,787053,18,18,202311,428,1,@2523,22.5,TON,22.5,177539.06,49710.94,1,1,18.43603946
782402,791111,18,12,202310,335,1,@2523,30,MTS,30,138281.4,38718.79,1,1,13.75934328
782410,783325,18,18,202310,340,1,@2523,3,MTS,3,23906.24,6693.76,1,1,23.4374902
782446,783334,18,18,202311,479,1,@2523,31.8,MTS,31.8,208687.5,58432.5,1,1,13.70041754
784101,790104,18,12,202311,315,1,@2523,280,BAG,14,179469.51,67317.43,2,1,40.69603401
784103,790104,18,12,202310,305,1,@2523,310,BAG,15.5,798008.58,236663.97,7,2,168.8013919
788001,796911,18,15,202311,500,1,@2523,616,BAG,30.8,194906.25,54573.75,1,1,12.65625
791105,791001,12,12,202310,376,1,@2523,5.5,MTS,5.5,101750,28490,2,1,49.20212766
791123,781006,12,18,202310,351,1,@2523,700,BAG,35,432031.26,120968.76,2,1,35.16737973
793200,735210,17,19,202310,544,1,@2523,30,TON,30,426562.8,119437.58,2,1,26.13742647
793200,781313,17,18,202311,317,1,@2523,23.92,MTS,23.92,113620,31813.6,1,1,14.98422713
793200,794104,17,17,202310,391,1,@2523,35,MTS,35,1433906.28,401493.72,6,1,104.779414
793200,799114,17,16,202311,421,1,@2523,12.5,TON,12.5,98437.5,27562.5,1,1,18.70546318
793200,799131,17,16,202311,396,1,@2523,25,TON,25,1328125,371875,10,1,134.1540404
793210,735102,17,19,202311,616,1,@2523,29.79,TON,29.79,293448.78,82165.66,2,1,15.9912014
793210,735102,17,19,202311,616,1,@2523,34.61,TON,34.61,170464.29,47730,1,1,7.995600795
793210,782140,17,18,202310,324,1,@2523,45.4,MTS,45.4,204300,57204,1,1,13.88888889
793210,783380,17,18,202311,398,1,@2523,36,MTS,36,227812.5,63787.5,1,1,15.89981156
793210,796321,17,15,202311,461,1,@2523,10,MTS,10,99531.25,27868.75,1,1,21.59029284
793210,799114,17,16,202311,389,1,@2523,35,TON,35,6032742.19,1689167.81,27,1,443.0952765
796101,796730,15,15,202311,370,1,@2523,1,TON,1,9781.25,2738.76,1,1,26.43581081
802158,813209,10,10,202310,364,1,@2523,5,MTS,5,108046.95,30253.2,3,1,59.36645604
824101,271801,10,9,202311,696,1,@2523,30,MTS,30,720000,201600,6,1,34.48275862
824101,841428,10,10,202310,346,1,@2523,13,MTS,13,364000,0,7,1,80.92485549
824101,847212,10,10,202310,305,1,@2523,25,MTS,25,415624.5,88374.86,3,1,54.50813115
824101,854301,10,10,202311,499,1,@2523,30,MTS,30,3600000,0,30,1,240.4809619
827014,822112,20,20,202310,365,1,@2523,20,MTS,20,132187.5,37012.5,1,1,18.10787671
831016,802301,20,10,202310,519,2,@2523,856.7,MTS,856.7,6752509.4,1890702.64,2,1,15.18689788
831016,805125,20,20,202311,323,1,@2523,30,MTS,30,184687.1,51712.5,1,1,19.05955624
831016,811305,20,10,202310,377,2,@2523,275.6,MTS,275.6,1986524.8,556226.94,2,1,19.1193634
831016,822110,20,20,202311,309,1,@2523,30,MTS,30,179531.44,50268.76,1,1,19.36692988
833210,813105,20,10,202310,441,2,@2523,527.2,MTS,527.2,2108800,590464,1,1,9.070294785
833210,846001,20,10,202310,499,2,@2523,117.8,MTS,117.8,471200,131936,1,1,8.016032064
834001,854105,20,10,202310,494,2,@2523,261,TON,261,1505737.15,421606.4,1,1,11.67835598
855107,824101,10,10,202310,553,1,@2523,31,MTS,31,124000,0,1,1,7.233273056
999999,232101,99,9,202310,350,1,@2523,41.82,MTS,41.82,154734,0,1,1,10.57142857
110044,274305,7,9,202311,890,1,@2523,710,BAG,35.5,538180,150690.4,2,1,17.03370787
121102,206122,6,9,202310,328,1,@2523,280,BAG,14,260400,72912,3,1,56.70731707
123305,152023,6,3,202311,419,1,@2523,7.5,MTS,7.5,52031.25,14568.75,1,1,16.55727924
124106,140301,6,3,202310,301,1,@2523,14,TON,14,92531.25,25908.75,1,1,21.95805648
124106,141015,6,3,202311,367,1,@2523,17,TON,17,61245.16,17148.64,1,1,9.816502645
124106,144514,6,3,202311,370,1,@2523,34,TON,34,4922025.85,1378167.35,39,1,391.2580167
124106,144517,6,3,202310,370,1,@2523,20,TON,20,270625,75775,2,1,36.57094595
124106,147001,6,3,202311,304,1,@2523,40.36,MTS,40.36,235223.33,65862.54,1,1,19.17148052
124146,141001,6,3,202311,377,1,@2523,39.15,MTS,39.15,679008,190122.21,3,1,46.00465461
124146,143001,6,3,202310,513,1,@2523,15,MTS,15,157454,44086.9,2,1,20.46185835
124146,143517,6,3,202311,511,1,@2523,25,MTS,25,342969,96031.25,2,1,26.84688845
132107,142011,6,3,202310,316,1,@2523,34,MTS,34,1017705.68,284957.63,5,1,94.72316456
140113,176309,3,2,202311,418,1,@2523,25.35,TON,25.35,251519.52,70425.48,2,2,23.736542
140113,182101,3,1,202311,379,2,@2523,6,TON,6,19365.26,5422.27,1,1,8.515945471
140113,182204,3,1,202311,617,1,@2523,23,TON,23,237187.5,66412.5,2,1,16.71393841
140113,182204,3,1,202311,617,1,@2523,23.5,TON,23.5,121171.87,33928.13,1,1,8.356968861
140113,244001,3,9,202311,437,2,@2523,131.8,TON,131.8,1540136.82,431238.3,2,1,26.74006486
146111,185212,3,1,202311,393,1,@2523,5,TON,5,36953.12,10346.88,1,1,18.80565903
146111,192101,3,1,202310,405,1,@2523,1,TON,1,6765.62,1894.38,1,1,16.70523457
146111,193101,3,1,202311,536,1,@2523,26,TON,26,138125,38675,1,1,9.911380597
151002,145023,3,3,202310,302,1,@2523,47,TON,47,639640.62,179099.38,2,1,45.06415528
152002,249407,3,5,202311,389,1,@2523,600,BAG,30,457200,128016,3,1,39.17737789
173211,201005,2,9,202311,309,1,@2523,240,bag,12,172502.4,48300.68,2,1,46.52168285
175008,194101,2,38,202311,781,1,@2523,12,TON,12,233437.5,65362.5,3,2,24.90797055
180001,194101,1,1,202310,936,1,@2523,2.25,TON,2.25,12656.24,3543.76,1,1,6.009610636
180010,194101,1,38,202310,946,1,@2523,8,TON,8,97500,27300,2,1,12.88319239
184101,185102,1,1,202310,350,1,@2523,180,BAG,9,63984.38,17915.62,1,1,20.31250159
191131,194106,1,38,202311,317,1,@2523,183,BAG,9.15,64446.5,28503.02,1,1,22.21871714
203201,224001,9,9,202311,618,1,@2523,596,BAG,29.8,476800,133504,2,1,25.88996764
203205,225205,9,9,202310,595,1,@2523,11,MTS,11,65484.38,18335.62,1,1,10.00525286
203205,241001,9,9,202311,468,1,@2523,42.5,MTS,42.5,225250,63070,1,1,11.32478632
208001,305901,9,8,202310,733,1,@2523,3,MTS,3,13500,3780,1,1,6.139154161
210341,222181,9,9,202311,411,1,@2523,31,TON,31,198109.38,55470.62,1,1,15.54896633
210341,228145,9,9,202311,387,1,@2523,25,TON,25,310156.26,86843.76,2,1,32.05749457
210341,273402,9,9,202310,492,1,@2523,10,TON,10,134687.5,37712.52,2,1,27.37550813
211001,360024,9,24,202310,1526,1,@2523,570,BAG,28.5,216030,60488.4,1,1,4.9672346
212107,226001,9,9,202311,317,1,@2523,37.98,MTS,37.98,180998.63,50679.62,1,1,15.03353334
212107,226010,9,9,202310,326,1,@2523,10,MTS,10,453125.1,126875.06,7,1,138.9954294
221002,226016,9,9,202310,422,1,@2523,600,BAG,30,191250,53550,1,1,15.10663507
221110,241204,9,9,202311,446,1,@2523,500,BAG,25,296875,83125.02,3,1,26.62556054
224159,485111,9,23,202310,334,1,@2523,0.25,MTS,0.25,1777.34,497.66,1,1,21.28550898
227409,233303,9,9,202311,336,1,@2523,25,TON,25,338671.88,94828.12,2,1,40.31808095
229303,276136,9,9,202311,385,1,@2523,9,MTS,9,56671.88,15868.12,1,1,16.35552092
231207,801305,9,10,202311,398,1,@2523,41.01,MTS,41.01,112039.32,31371.01,1,1,6.864321608
231216,209111,9,9,202311,462,1,@2523,480,BAG,24,135000,39375,1,1,12.17532468
231311,209801,9,9,202310,378,1,@2523,31,MTS,31,2072638.92,0,11,1,176.8765079
231311,274304,9,9,202310,316,1,@2523,5,MTS,5,32265.62,9034.38,1,1,20.42127848
232101,243201,9,9,202311,728,1,@2523,360,BAG,18,70312.5,19687.5,1,1,5.365728022
232101,828109,9,20,202311,398,1,@2523,25.39,MTS,25.39,205659,57584.52,2,1,20.35175879
262309,262545,5,5,202310,325,1,@2523,250,BAG,12.5,410156.24,114843.76,6,1,100.961536
273308,734005,9,19,202310,741,1,@2523,42.12,MTS,42.12,168901.2,47292.34,1,1,5.411605938
282006,262405,9,9,202310,468,1,@2523,200,BAG,10,52343.75,39265.64,1,1,11.18456197
284121,241001,9,9,202311,353,2,@2523,62.9,TON,62.9,1238878.4,0,4,1,55.79603399
284121,241001,9,9,202311,353,2,@2523,125.8,TON,125.8,1236865.6,0,2,1,27.85269122
302017,307022,8,8,202311,448,1,@2523,4.1,MTS,4.1,17886.12,5008.12,1,1,9.737652439
303108,140603,8,3,202310,392,1,@2523,40.72,MTS,40.72,225868.95,63243.31,1,1,14.15020386
303108,247667,8,5,202310,392,1,@2523,40.78,MTS,40.78,1040501.7,291340.53,9,1,65.08928571
303108,321402,8,8,202310,333,1,@2523,41,MTS,41,217812.5,60987.5,1,1,15.95345345
303303,273151,8,9,202310,878,1,@2523,120,BAG,6,76124.4,51520.38,1,1,14.45034169
305901,454446,23,23,202310,565,1,@2523,840,Bag,42,206718.79,57881.26,1,1,8.711284871
305901,360001,24,24,202310,705,1,@2523,270,BAG,13.5,74883,20967.24,1,1,7.867927502
305901,203205,8,9,202311,518,1,@2523,45.85,MTS,45.85,160475,44933,1,1,6.756756757
305901,209625,8,9,202310,650,2,@2523,569.1,MTS,569.1,2703225,756903,1,1,7.307692308
305901,282001,8,9,202310,428,1,@2523,263.6,MTS,263.6,18781500,5258820,15,1,166.4719626
305901,326036,8,8,202310,365,1,@2523,15,MTS,15,98906.25,27693.76,1,1,18.06506849
305901,326519,8,8,202310,329,1,@2523,28,MTS,28,167125,46795,1,1,18.14209726
305901,382870,8,24,202310,455,1,@2523,20,MTS,20,121562,34037.36,1,1,13.35846154
305901,473995,8,23,202311,564,1,@2523,45,MTS,45,249609,69890.52,1,1,9.834869976
306101,173209,8,2,202311,761,1,@2523,42,MTS,42,239531.6,67068.85,1,1,7.494261936
306107,110094,8,7,202310,464,1,@2523,45,MTS,45,249610,69890.8,1,1,11.95450192
306107,123001,8,6,202311,351,1,@2523,45.12,MTS,45.12,754350,211218.02,3,1,47.63176638
306107,124001,8,8,202311,468,1,@2523,42,MTS,42,5386500,1508220,27,1,274.0384615
306107,125055,8,6,202311,463,1,@2523,3,MTS,3,14250,3990,1,1,10.25917927
306107,132105,8,6,202311,552,1,@2523,43.96,MTS,43.96,153860,43080.8,1,1,6.34057971
306107,141107,8,3,202310,633,1,@2523,43,MTS,43,245234.73,68665.72,1,1,9.009689188
306107,141401,8,8,202311,664,1,@2523,45,MTS,45,4061250,1137150,19,1,135.9186747
306107,143001,8,3,202310,738,1,@2523,3,MTS,3,43406.26,12153.76,2,1,19.60535682
306107,203205,8,9,202310,528,1,@2523,43.77,MTS,43.77,765975,214473,5,1,33.14393939
306107,203205,8,9,202310,528,1,@2523,45.35,MTS,45.35,1269800,355544,8,1,53.03030303
306107,247121,8,9,202310,663,1,@2523,38.92,MTS,38.92,218924.62,61298.89,1,1,8.48414817
306107,250401,8,9,202310,592,1,@2523,45,MTS,45,506250,141750,2,1,19.00337838
306107,301604,8,8,202311,385,1,@2523,10,MTS,10,249062.5,69737.5,4,1,64.69155844
306107,301707,8,8,202310,386,1,@2523,45.65,MTS,45.65,1917300,0,12,1,108.8082902
306107,321001,8,8,202310,389,1,@2523,22,MTS,22,1062875.66,297605.18,9,1,124.1967352
306107,321203,8,8,202310,403,1,@2523,20,MTS,20,1043124,292074.72,9,1,129.4198511
306107,321401,8,8,202311,392,1,@2523,5,MTS,5,31172,8728.16,1,1,15.90408163
306107,322024,8,8,202310,303,1,@2523,27,MTS,27,128250,35910,1,1,15.67656766
306107,328024,8,8,202310,472,1,@2523,45,MTS,45,471093.75,131906.26,2,1,22.17955508
306107,335804,8,8,202311,418,1,@2523,34.15,MTS,34.15,358575,0,3,1,25.11961722
306107,335804,8,8,202310,418,1,@2523,35.44,MTS,35.44,124040,0,1,1,8.373205742
306107,335804,8,8,202311,418,1,@2523,41.44,MTS,41.44,725200,0,5,1,41.86602871
306107,335804,8,8,202311,418,1,@2523,44.13,MTS,44.13,1699005,0,11,1,92.10526316
306107,335804,8,8,202310,418,1,@2523,45.23,MTS,45.23,2374575,0,15,1,125.5980861
306107,335804,8,8,202311,418,1,@2523,47.29,MTS,47.29,662060,0,4,1,33.49282297
306107,335804,8,8,202310,418,1,@2523,48.35,MTS,48.35,169225,0,1,1,8.373205742
306308,127022,8,6,202311,466,1,@2523,42.27,MTS,42.27,181253.95,50751.05,1,1,9.201726384
306308,127306,8,6,202311,471,1,@2523,41.38,MTS,41.38,354875.04,99364.96,2,1,18.20807615
306308,250104,8,9,202311,663,1,@2523,20,MTS,20,130312.5,36487.5,1,1,9.827488688
306308,251001,8,9,202310,689,1,@2523,43,MTS,43,1642600,459928,10,1,55.44267054
306308,281121,8,9,202311,484,1,@2523,21,MTS,21,133219.23,37301.25,1,1,13.10696871
306308,332041,8,8,202310,368,1,@2523,6,MTS,6,73687.16,20632.52,2,1,33.37280797
306308,333026,8,8,202310,463,1,@2523,36,MTS,36,372375.16,104265,20,1,22.34072234
306308,333042,8,8,202311,385,1,@2523,21,MTS,21,129280.76,36198.76,1,1,15.99019913
306308,385310,8,24,202311,346,1,@2523,42,MTS,42,1084125,303555,4,1,74.60260116
306709,151001,8,3,202310,574,1,@2523,42.06,MTS,42.06,476960.4,133548.92,4,1,19.75609756
306709,314403,8,8,202311,405,1,@2523,27,TON,27,337500,94500,2,1,30.86419753
306709,321022,8,8,202310,438,1,@2523,15,TON,15,107343.74,30056.26,1,1,16.3384688
306709,385535,8,24,202311,413,1,@2523,43,TON,43,356204,99737.12,2,1,20.0576609
307019,301406,8,8,202310,585,1,@2523,30,MTS,30,199218.74,55781.24,1,1,11.35149516
307019,303108,8,8,202311,548,1,@2523,41,MTS,41,108686.08,0,1,1,4.837372263
307019,327601,8,8,202311,329,1,@2523,15,MTS,15,98437.5,27562.5,1,1,19.94680851
307019,331022,8,8,202311,503,1,@2523,10,MTS,10,385937.48,108062.48,6,1,76.7271332
307019,335024,8,8,202311,732,1,@2523,20,MTS,20,264375,74025,2,1,18.05840164
307019,335051,8,8,202310,717,1,@2523,20,MTS,20,135312.5,37887.5,1,1,9.436018131
307019,363642,8,24,202310,414,1,@2523,36.39,MTS,36.39,207536.72,58110.28,1,1,13.77566433
307019,364240,8,24,202311,419,1,@2523,36.57,MTS,36.57,202849.22,56797.78,1,1,13.23836524
307019,394510,8,24,202311,520,1,@2523,41,MTS,41,130833.05,36633.25,1,1,6.136634615
307031,382250,8,24,202311,372,1,@2523,36.2,MTS,36.2,824433.28,230841.32,4,1,61.22150538
307031,388245,8,24,202310,354,1,@2523,34.74,MTS,34.74,151499.06,42419.74,2,1,12.31903991
311301,464221,8,23,202310,619,1,@2523,600,BAG,30,86400,24192,1,1,4.65266559
312021,126116,8,6,202311,658,1,@2523,42.5,TON,42.5,2214874.37,620164.83,11,1,79.20165814
312021,127308,8,6,202311,535,1,@2523,11.5,TON,11.5,71515.63,20024.37,1,1,11.62383259
312021,301404,8,8,202310,454,1,@2523,21,TON,21,126000,35280,1,1,13.21585903
312021,303012,8,8,202310,317,1,@2523,39.55,TON,39.55,197750,55370,1,1,15.77287066
312021,331001,8,8,202310,498,1,@2523,21.5,TON,21.5,66180.66,0,1,1,6.181064724
312021,388001,8,24,202311,437,1,@2523,39.97,TON,39.97,655757.82,183612.18,3,1,37.54290661
312021,388001,8,24,202311,437,1,@2523,42.27,TON,42.27,231164.06,64725.94,1,1,12.51430192
312021,391775,8,24,202310,435,1,@2523,42,TON,42,995990.64,278877.36,4,1,54.51508703
312601,125055,8,6,202311,806,1,@2523,45,MTS,45,309375,86625,1,1,8.529776675
312601,182146,8,1,202310,1354,2,@2523,790.8,MTS,790.8,20758500,5812380,4,1,19.38700148
312601,301408,8,8,202311,470,1,@2523,30,MTS,30,819878,103162.52,4,1,58.14737589
312601,301703,8,8,202310,499,1,@2523,42.14,MTS,42.14,362404,101473.12,2,1,17.23446894
312601,301712,8,8,202311,517,1,@2523,10,MTS,10,184218,51581.28,3,1,35.63210832
312601,302026,8,8,202311,333,1,@2523,39.51,MTS,39.51,629691,176313.36,3,1,47.86038886
312601,302031,8,8,202310,365,1,@2523,10,MTS,10,59063,16537.5,1,1,16.18164384
312601,321023,8,8,202311,656,1,@2523,33,MTS,33,423329,118531.88,2,1,19.55510902
312601,321201,8,8,202311,541,1,@2523,43.5,MTS,43.5,229734,64325.62,1,1,9.761998853
312601,326038,8,8,202311,320,1,@2523,44.47,MTS,44.47,211927,59339.66,1,1,14.89255397
312601,334803,8,8,202311,449,1,@2523,7.5,MTS,7.5,50273,14076.56,1,1,14.92887899
312601,382355,8,24,202310,366,1,@2523,45.56,MTS,45.56,2290248,641268,12,1,137.3465364
312601,382427,8,24,202310,400,1,@2523,42,MTS,42,2446564,685038.28,13,1,145.6288095
312601,385535,8,24,202310,386,1,@2523,41.59,MTS,41.59,467888,131008.5,2,1,29.14510887
312601,389350,8,24,202310,427,1,@2523,25.3,MTS,25.3,150219,42061.25,1,1,13.90517537
312601,394540,8,24,202310,629,1,@2523,44.73,MTS,44.73,253703,71036.83,1,1,9.017290459
312601,455336,8,23,202311,422,1,@2523,45.56,MTS,45.56,238478,66773.88,1,1,12.40372573
312617,302029,8,8,202310,341,1,@2523,44.62,TON,44.62,237043.74,66372.26,1,1,15.57917823
312617,303105,8,8,202311,456,1,@2523,10,TON,10,315625,88375,5,1,69.21600877
312617,303301,8,8,202310,375,1,@2523,42.45,TON,42.45,198984.38,55715.62,1,1,12.50000031
312617,303325,8,8,202311,418,1,@2523,41.78,TON,41.78,203677.5,57029.7,1,1,11.66267943
312617,322001,8,8,202311,357,1,@2523,43,TON,43,351659.36,0,2,1,22.90791219
312617,332311,8,8,202310,480,1,@2523,45,TON,45,825117.2,0,5,1,38.19987037
312617,335511,8,8,202310,766,1,@2523,15,TON,15,191250,53550,2,1,16.64490862
312617,335804,8,8,202311,676,1,@2523,22.5,TON,22.5,303046.88,84853.12,2,1,19.92418672
312617,341304,8,8,202311,403,1,@2523,15,TON,15,499218.75,139781.26,5,1,82.5837469
312617,345026,8,8,202311,593,1,@2523,13,TON,13,166156.26,46523.76,2,1,21.55354261
312617,380058,8,24,202311,403,1,@2523,39.32,TON,39.32,211959.37,59348.63,1,1,13.37624038
312617,391320,8,24,202310,488,1,@2523,44.86,TON,44.86,273365.62,76542.38,1,1,12.48719239
312617,391740,8,24,202311,484,1,@2523,44.25,TON,44.25,486750,136290,2,1,22.72727273
312617,391740,8,24,202310,484,1,@2523,44.86,TON,44.86,493460,138168.8,2,1,22.72727273
312617,391740,8,24,202311,484,1,@2523,45.09,TON,45.09,247995,69438.6,1,1,11.36363636
312620,110071,7,7,202311,587,1,@2523,860,BAG,43,707484.36,198095.64,3,1,28.02917317
312620,110041,8,7,202310,620,1,@2523,42.16,TON,42.16,223975,62713,1,1,8.568548387
312620,124106,8,6,202310,600,2,@2523,3929.2,MTS,3929.2,12478314.07,3493927.94,1,1,5.292983334
312620,126102,8,6,202311,669,1,@2523,44,TON,44,154687.5,43312.5,1,1,5.255044843
312620,126116,8,6,202310,706,1,@2523,22,TON,22,159500,44660,1,1,10.26912181
312620,127306,8,6,202311,567,1,@2523,39.61,MTS,39.61,122196.88,34215.12,1,1,5.440918443
312620,127306,8,6,202310,567,1,@2523,40.21,MTS,40.21,124047.6,34733.4,1,1,5.440906142
312620,132103,8,6,202310,688,1,@2523,41,TON,41,233828.12,65471.88,1,1,8.289425695
312620,152002,8,3,202310,1041,1,@2523,43.5,TON,43.5,152929.69,42820.31,1,1,3.377161438
312620,203408,8,9,202310,694,1,@2523,15,TON,15,218906.26,61293.76,2,1,21.02845917
