start_pin,destination_pin,bharat_sir_eway_data_mar24_050424.origin_from_state,bharat_sir_eway_data_mar24_050424.destination_from_state,bharat_sir_eway_data_mar24_050424.rtn_period,travel_distance,bharat_sir_eway_data_mar24_050424.transport_mode,bharat_sir_eway_data_mar24_050424.hsn_code_4d,quantity,bharat_sir_eway_data_mar24_050424.unit_quantity_code,Quantity (In TON),amount,bharat_sir_eway_data_mar24_050424.total_tax,bharat_sir_eway_data_mar24_050424.ewbs_count,bharat_sir_eway_data_mar24_050424.supplier_gstin_cnt,Cost pre Km per TON
201001,249125,9,5,202403,377,1,@2523,860,BAG,43,352600,98728,1,1,21.75066313
201008,246174,9,5,202403,350,1,@2523,39.96,MTS,39.96,215409.57,60314.68,1,1,15.40179966
202127,477222,9,23,202403,306,1,@2523,35,MTS,35,200703.3,56196.93,1,1,18.73980392
203205,205001,9,9,202403,324,1,@2523,25,MTS,25,1060000,296800,8,1,130.8641975
203205,262701,9,9,202403,432,1,@2523,10,MTS,10,159000,44520,3,1,36.80555556
208011,221003,9,9,202403,336,1,@2523,830,BAG,41.5,265600,74368,1,1,19.04761905
210341,224135,9,9,202403,310,1,@2523,25,TON,25,113671.88,31828.12,1,1,14.66733935
210341,224159,9,9,202403,381,1,@2523,30,TON,30,270468.74,75731.26,2,1,23.66305687
210341,242001,9,9,202403,363,1,@2523,30,TON,30,1377187.5,385612.58,8,1,126.4634986
211004,411047,9,27,202403,1511,1,@2523,1500,KGS,1.5,460500,128940,1,1,203.1767042
212106,271201,9,9,202403,316,1,@2523,200,BAG,10,54687.5,15312.5,1,1,17.30617089
212107,206243,9,9,202403,375,1,@2523,15,MTS,15,957187.65,268012.66,11,1,170.1666933
212107,209720,9,9,202403,389,1,@2523,10,MTS,10,59375,16625,1,1,15.26349614
212107,226008,9,9,202403,317,1,@2523,24,MTS,24,151875.12,42525.04,1,1,19.96255521
221110,274407,9,9,202403,301,1,@2523,310,BAG,15.5,135625.31,75950.16,2,1,29.06983389
226401,231001,9,9,202403,352,1,@2523,1,NOS,,646.25,116.32,1,1,#DIV/0!
227405,233231,9,9,202403,334,1,@2523,42,MTS,42,1248515.6,349584.4,5,1,89.00168235
227405,273305,9,9,202403,327,1,@2523,10,MTS,10,61406.24,17193.74,1,1,18.77866667
227409,273304,9,9,202403,313,1,@2523,22,TON,22,159156.24,44563.76,1,1,23.11301772
227409,284002,9,9,202403,422,1,@2523,6,TON,6,33375,9345,1,1,13.18127962
227409,285123,9,9,202403,311,1,@2523,30,TON,30,349687.5,97912.5,2,2,37.47990354
229303,232101,9,9,202403,307,1,@2523,25,MTS,25,149421.5,0,2,1,19.46859935
229303,274702,9,9,202403,413,1,@2523,15,MTS,15,94687.5,26512.5,1,1,15.28450363
231311,209733,9,9,202403,459,1,@2523,31,MTS,31,173890.62,48689.38,1,1,12.22086022
231311,209801,9,9,202403,378,1,@2523,11,MTS,11,63250,0,1,1,15.21164021
231311,271001,9,9,202403,371,1,@2523,15,MTS,15,90937.5,25462.5,1,1,16.34097035
231311,271607,9,9,202403,350,1,@2523,26,MTS,26,157625,44135,1,1,17.32142857
231311,271901,9,9,202403,514,1,@2523,20,MTS,20,120312.5,33687.5,1,1,11.70355058
231311,285123,9,9,202403,496,1,@2523,21,MTS,21,117468.74,32891.26,1,1,11.27772081
244410,202524,9,9,202403,1000,1,@2523,800,BAG,40,452500,126700,2,1,11.3125
251201,246481,9,5,202403,347,1,@2523,320,BAG,16,98750,27650,1,1,17.78638329
273004,208004,9,9,202403,365,1,@2523,770,BAG,38.5,500500,140140,2,1,35.61643836
273004,226102,9,9,202403,309,1,@2523,710,BAG,35.5,230750,64610,1,1,21.03559871
283207,276202,9,9,202403,652,1,@2523,2.5,MTS,2.5,64492.23,18057.84,4,1,39.56578528
301701,246722,8,9,202403,398,1,@2523,12,MTS,12,66000,18480,1,1,13.81909548
301701,251311,8,9,202403,327,1,@2523,30,TON,30,660000,184800,4,1,67.27828746
302031,421302,8,27,202403,1194,1,@2523,349,bag,17.45,136110,38110.8,1,1,6.532663317
303108,328027,8,8,202403,330,1,@2523,15,MTS,15,91406.25,25593.76,1,1,18.46590909
303108,335504,8,8,202403,353,1,@2523,5,MTS,5,30468.75,8531.26,1,1,17.26274788
303108,335802,8,8,202403,494,1,@2523,12,MTS,12,75750,21210,1,1,12.77834008
303604,151001,8,3,202403,638,2,@2523,54.8,MTS,54.8,260300,525882,1,1,7.445141066
305901,203205,8,9,202403,518,1,@2523,39.11,MTS,39.11,293325,82131,3,1,14.47876448
305901,203205,8,9,202403,518,1,@2523,40.26,MTS,40.26,201300,56364,2,1,9.652509653
305901,301707,8,8,202403,388,1,@2523,45.41,MTS,45.41,113525,0,1,1,6.443298969
305901,385310,8,24,202403,336,1,@2523,30,MTS,30,350625,98175,2,1,34.78422619
305901,456221,8,23,202403,408,1,@2523,42,MTS,42,341250,95550,2,1,19.91421569
305901,465447,8,23,202403,417,1,@2523,20,MTS,20,234375,65625,2,1,28.10251799
305901,477447,8,23,202403,676,1,@2523,5,MTS,5,85156.26,23843.76,3,1,25.19415976
306107,110006,8,7,202403,462,1,@2523,45,MTS,45,653906.25,183093.75,3,1,31.45292208
306107,110094,8,7,202403,470,1,@2523,42,MTS,42,1860468.75,520931.25,9,1,94.24867021
306107,122103,8,6,202403,432,1,@2523,45,MTS,45,1038515.64,290784.39,4,1,53.42158642
306107,140110,8,3,202403,685,1,@2523,5,MTS,5,27343.75,7656.25,1,1,7.983576642
306107,147301,8,3,202403,666,1,@2523,43.51,MTS,43.51,156636,43858.08,1,1,5.405405405
306107,148001,8,3,202403,588,1,@2523,43,MTS,43,260015.63,72804.38,1,1,10.28380122
306107,203205,8,9,202403,528,1,@2523,41.73,MTS,41.73,104325,29211,1,1,4.734848485
306107,203205,8,9,202403,532,1,@2523,41.99,MTS,41.99,209950,58786,2,1,9.398496241
306107,203205,8,9,202403,532,1,@2523,45,MTS,45,225000,63000,2,1,9.398496241
306107,244001,8,9,202403,634,1,@2523,41.18,MTS,41.18,212334.38,59453.63,1,1,8.132886627
306107,301707,8,8,202403,386,1,@2523,40.46,MTS,40.46,1719550,0,17,1,110.1036269
306107,301707,8,8,202403,386,1,@2523,41.57,MTS,41.57,311775,0,3,1,19.43005181
306107,301707,8,8,202403,386,1,@2523,43.19,MTS,43.19,431900,0,4,1,25.90673575
306107,301707,8,8,202403,386,1,@2523,43.55,MTS,43.55,108875,0,1,1,6.476683938
306107,301707,8,8,202403,386,1,@2523,44.52,MTS,44.52,445200,0,4,1,25.90673575
306107,334023,8,8,202403,368,1,@2523,10,MTS,10,116562.5,32637.52,2,1,31.67459239
306107,335503,8,8,202403,421,1,@2523,8,MTS,8,46375,12985,1,1,13.76929929
306107,335804,8,8,202403,418,1,@2523,41.37,MTS,41.37,310275,0,3,1,17.94258373
306107,335804,8,8,202403,418,1,@2523,42.64,MTS,42.64,746200,0,7,1,41.86602871
306107,335804,8,8,202403,418,1,@2523,43.6,MTS,43.6,872000,0,8,1,47.84688995
306107,335804,8,8,202403,418,1,@2523,44.45,MTS,44.45,889000,0,8,1,47.84688995
306107,335804,8,8,202403,418,1,@2523,45.29,MTS,45.29,113225,0,1,1,5.980861244
306107,344001,8,8,202403,338,1,@2523,13,MTS,13,56875,15925,1,1,12.94378698
306107,345001,8,8,202403,426,1,@2523,45.05,MTS,45.05,163130.27,45676.48,1,1,8.500219891
306107,345022,8,8,202403,492,1,@2523,4,MTS,4,37125,10395,2,1,18.86432927
306107,370201,8,24,202403,618,1,@2523,41.28,MTS,41.28,196080,54902.4,1,1,7.686084142
306107,382421,8,24,202403,490,1,@2523,39.35,MTS,39.35,186912.5,52335.5,1,1,9.693877551
306107,382421,8,24,202403,490,1,@2523,40.7,MTS,40.7,386650,108262,2,1,19.3877551
306107,382421,8,24,202403,618,1,@2523,40.21,MTS,40.21,381995,106958.6,2,1,15.37216828
306308,243638,8,9,202403,710,1,@2523,15,TON,15,92343.75,25856.25,1,1,8.670774648
306308,322029,8,8,202403,438,1,@2523,36,TON,36,600750,168210,3,1,38.09931507
306308,343032,8,8,202403,306,1,@2523,43,TON,43,147877,0,1,1,11.23856209
306709,132107,8,6,202403,591,1,@2523,41.91,MTS,41.91,638498.85,178779.7,5,1,25.77834179
306709,301001,8,8,202403,348,1,@2523,22,TON,22,92583.39,0,1,1,12.09291928
306709,301019,8,8,202403,437,1,@2523,41.6,MTS,41.6,527887.36,0,3,1,29.03798627
306709,301030,8,8,202403,401,1,@2523,41.47,MTS,41.47,168471.88,47172.14,1,1,10.13092299
306709,301413,8,8,202403,393,1,@2523,42,MTS,42,255937.5,71662.5,1,1,15.50572519
306709,301707,8,8,202403,446,1,@2523,10,TON,10,123593.74,34606.26,2,1,27.7116009
306709,327031,8,8,202403,438,1,@2523,20,TON,20,124062.5,34737.5,1,1,14.16238584
306709,331304,8,8,202403,348,1,@2523,3,TON,3,18750,5250,1,1,17.95977011
306709,335061,8,8,202403,467,1,@2523,19,TON,19,113109.38,31670.62,1,1,12.74759157
306709,335063,8,8,202403,505,1,@2523,15,TON,15,89296.88,25003.12,1,1,11.788367
306709,335511,8,8,202403,423,1,@2523,18,TON,18,453937.48,127102.52,4,1,59.6187917
306709,335524,8,8,202403,410,1,@2523,26,TON,26,454593.72,127286.28,3,1,42.64481426
306709,345034,8,8,202403,484,1,@2523,12,MTS,12,72750,20370,1,1,12.52582645
306709,382715,8,24,202403,486,1,@2523,36,TON,36,182812.5,51187.5,1,1,10.44881687
306709,385135,8,24,202403,348,1,@2523,42,TON,42,252656.25,70743.75,1,1,17.28627874
307019,301406,8,8,202403,585,1,@2523,35,MTS,35,101173.1,0,1,1,4.941299145
307019,327801,8,8,202403,369,1,@2523,25,MTS,25,135937.5,38062.5,1,1,14.73577236
307019,335901,8,8,202403,791,1,@2523,32,MTS,32,187000,52360,1,1,7.387800253
307019,360005,8,24,202403,468,1,@2523,35.98,MTS,35.98,125930,35260.4,1,1,7.478632479
307019,363642,8,24,202403,414,1,@2523,42,MTS,42,210000,58800,1,1,12.07729469
307031,388239,8,24,202403,341,1,@2523,40.12,MTS,40.12,100456.87,28127.93,1,1,7.342844633
307031,388245,8,24,202403,354,1,@2523,41.68,MTS,41.68,90881.99,25446.96,1,1,6.159519801
307511,335512,8,8,202403,759,1,@2523,10,MTS,10,53281.25,14918.76,1,1,7.019927536
312021,127030,8,6,202403,549,1,@2523,10,TON,10,59531.25,16668.75,1,1,10.84357923
312021,283112,8,9,202403,561,1,@2523,42.5,TON,42.5,247695.31,69354.69,1,1,10.38881451
312021,283145,8,9,202403,610,1,@2523,27.5,TON,27.5,158554.69,44395.31,1,1,9.451844411
312021,334023,8,8,202403,562,1,@2523,27,TON,27,445921.88,124858.12,3,1,29.38723343
312021,335701,8,8,202403,597,1,@2523,30,TON,30,176718.74,49481.26,1,1,9.867042993
312021,335804,8,8,202403,671,1,@2523,12.5,TON,12.5,68359.38,19140.62,1,1,8.150149627
312021,343001,8,8,202403,336,1,@2523,41,TON,41,143197.83,0,1,1,10.39473214
312021,387120,8,24,202403,413,1,@2523,39.88,TON,39.88,212485.63,59495.97,1,1,12.90102936
312021,391240,8,24,202403,480,1,@2523,39.55,TON,39.55,211963.28,59349.72,1,1,11.16536452
312021,391240,8,24,202403,480,1,@2523,40.33,TON,40.33,216143.59,60520.21,1,1,11.16536439
312021,451551,8,23,202403,469,1,@2523,42,TON,42,1961531.25,549228.75,9,1,99.58022388
312021,457777,8,23,202403,307,1,@2523,26,TON,26,138937.5,38902.5,1,1,17.40635179
312601,110085,8,7,202403,618,1,@2523,45.49,MTS,45.49,245219.53,68661.47,1,1,8.72269413
312601,124146,8,6,202403,575,2,@2523,3981.76,MTS,3981.76,34641312,9699567,3,1,15.13043478
312601,301001,8,8,202403,494,1,@2523,42.5,MTS,42.5,626210.92,175339.08,3,1,29.82666921
312601,302001,8,8,202403,349,1,@2523,44.58,MTS,44.58,174140.64,48759.38,1,1,11.19269437
312601,303503,8,8,202403,421,1,@2523,41,MTS,41,3355696.24,122333.76,13,1,194.4091443
312601,331505,8,8,202403,441,1,@2523,14,MTS,14,83343.74,23336.26,1,1,13.49914804
312601,334803,8,8,202403,449,1,@2523,6,MTS,6,70875,19845,2,1,26.30846325
312601,335038,8,8,202403,763,1,@2523,11,MTS,11,566671.88,158668.12,9,1,67.51720243
312601,343022,8,8,202403,420,1,@2523,5,MTS,5,118750.02,33249.98,4,1,56.54762857
312601,343024,8,8,202403,301,1,@2523,44.45,MTS,44.45,402828.12,112791.88,2,1,30.10797305
312601,363641,8,24,202403,618,1,@2523,39.53,MTS,39.53,203826.54,57071.44,1,1,8.343445681
312601,380002,8,24,202403,385,1,@2523,30.16,MTS,30.16,315737.5,88406.5,2,1,27.19155844
312601,382110,8,24,202403,416,1,@2523,45.55,MTS,45.55,231308.59,64766.41,1,1,12.20703105
312601,382440,8,24,202403,397,1,@2523,44.27,MTS,44.27,235184.37,65851.63,1,1,13.38161181
312601,382610,8,24,202403,369,1,@2523,41.5,MTS,41.5,186587.73,52244.57,1,1,12.18452542
312601,382721,8,24,202403,392,1,@2523,39.42,MTS,39.42,206339.07,57774.93,1,1,13.35299793
312601,390001,8,24,202403,487,1,@2523,45.94,MTS,45.94,262001.56,73360.44,1,1,11.71072884
312601,391740,8,24,202403,485,1,@2523,39.81,MTS,39.81,223931.25,62700.75,1,1,11.59793814
312601,392130,8,24,202403,602,1,@2523,44.5,MTS,44.5,229453.12,64246.88,1,1,8.565199149
312601,462001,8,23,202403,419,1,@2523,44.56,MTS,44.56,226281.25,63358.75,1,1,12.11963007
312601,464661,8,23,202403,465,1,@2523,46,MTS,46,460000,128800,2,1,21.50537634
312617,301701,8,8,202403,470,1,@2523,39.33,TON,39.33,202795.32,56782.68,1,1,10.97074509
312617,303503,8,8,202403,416,1,@2523,42,TON,42,503999.98,141120.02,3,1,28.8461527
312617,322230,8,8,202403,500,1,@2523,30,TON,30,163125,45675,1,1,10.875
312617,331507,8,8,202403,408,1,@2523,30,TON,30,99848.44,0,1,1,8.157552288
312617,332001,8,8,202403,450,1,@2523,44.34,TON,44.34,200915.62,56256.38,1,1,10.06944419
312617,334001,8,8,202403,517,1,@2523,45,TON,45,179296.88,50203.12,1,1,7.706721685
312617,341302,8,8,202403,334,1,@2523,5,TON,5,28750,8050,1,1,17.21556886
312617,342302,8,8,202403,440,1,@2523,42,TON,42,878075.64,104737.5,5,1,47.51491558
312617,344032,8,8,202403,461,1,@2523,44.96,TON,44.96,210750,59010,1,1,10.1681128
312617,391440,8,24,202403,500,1,@2523,45.67,TON,45.67,231204.37,64737.23,1,1,10.12499978
312620,123023,6,6,202403,477,1,@2523,700,BAG,35,176640.63,49459.38,1,1,10.58045103
312620,110075,8,7,202403,600,1,@2523,43,TON,43,655078.11,183421.89,3,1,25.39062442
312620,121002,8,6,202403,649,1,@2523,44,TON,44,223437.5,62562.5,1,1,7.82453775
312620,124112,8,6,202403,643,1,@2523,33.5,TON,33.5,210421.88,58918.13,1,1,9.768662752
312620,126113,8,6,202403,690,1,@2523,15,TON,15,189375,53025,2,1,18.29710145
312620,131001,8,6,202403,650,1,@2523,41,TON,41,409999.99,114800.01,2,1,15.38461501
312620,201003,8,9,202403,629,1,@2523,42,TON,42,1325625,371175,6,1,50.17885533
312620,202281,8,9,202403,763,1,@2523,15,TON,15,98437.5,27562.5,1,1,8.600917431
312620,325215,8,8,202403,311,1,@2523,26,TON,26,275031.24,77008.76,2,1,34.01326243
312620,341001,8,8,202403,404,1,@2523,12.5,TON,12.5,75000,21000,1,1,14.85148515
312620,383205,8,24,202403,333,1,@2523,41.19,TON,41.19,127071.15,35579.92,1,1,9.264264264
312620,383205,8,24,202403,333,1,@2523,42.95,TON,42.95,132500.75,37100.21,1,1,9.264264264
312620,394101,8,24,202403,635,1,@2523,17,TON,17,99609.37,27890.63,1,1,9.227361742
312620,394125,8,24,202403,598,1,@2523,40.91,TON,40.91,156071.65,43700.06,1,1,6.379598662
312620,394125,8,24,202403,598,1,@2523,40.98,TON,40.98,312677.4,87549.68,2,1,12.75919732
312620,394221,8,24,202403,654,1,@2523,39.7,TON,39.7,214007.81,59922.19,1,1,8.242545775
312620,453331,8,23,202403,326,1,@2523,44.4,TON,44.4,215062.5,60217.5,1,1,14.85812883
312620,454446,8,23,202403,378,1,@2523,28,TON,28,94416,26436.48,1,1,8.920634921
312622,202127,8,9,202403,760,2,@2523,4036.7,MTS,4036.7,12299824.9,3443950.98,1,1,4.009210526
312622,303108,8,8,202403,433,1,@2523,39.71,MTS,39.71,204754.69,57331.32,1,1,11.90819876
312622,474010,8,23,202403,611,2,@2523,1125.6,MTS,1125.6,10387374.48,2908464.86,2,1,15.10360065
313022,303107,8,8,202403,489,1,@2523,5,MTS,5,57656.24,16143.76,2,1,23.58128425
313022,303303,8,8,202403,460,1,@2523,41.6,MTS,41.6,145600,40768,1,1,7.608695652
313022,360311,8,24,202403,533,1,@2523,29.96,MTS,29.96,209720,58721.6,2,1,13.13320826
313022,360311,8,24,202403,533,1,@2523,34.78,MTS,34.78,365190,102253.2,3,1,19.69981238
313022,360311,8,24,202403,533,1,@2523,42.6,MTS,42.6,149100,41748,1,1,6.566604128
313022,360311,8,24,202403,533,1,@2523,49.72,MTS,49.72,174020,48725.6,1,1,6.566604128
313022,394310,8,24,202403,524,1,@2523,40.44,MTS,40.44,167017.2,46764.82,1,1,7.881679389
313201,342901,8,8,202403,419,1,@2523,7.5,MTS,7.5,40078.12,11221.88,1,1,12.75357836
313201,342901,8,8,202403,419,1,@2523,10,MTS,10,219843.74,61556.24,4,1,52.46867303
327025,392001,8,24,202403,340,1,@2523,42,MTS,42,206718.75,57881.25,1,1,14.47610294
327025,395003,8,24,202403,410,1,@2523,40.4,MTS,40.4,211468.75,59211.25,1,1,12.76676829
333304,133001,8,6,202403,421,1,@2523,41,MTS,41,421403.13,117992.88,2,1,24.41359886
333304,247663,8,5,202403,518,1,@2523,43.07,MTS,43.07,538375,150745,5,1,24.13127413
333304,247663,8,5,202403,518,1,@2523,43.4,MTS,43.4,217000,60760,2,1,9.652509653
333304,321022,8,8,202403,329,1,@2523,5.48,MTS,5.48,33246.75,16975,1,1,18.44050207
333304,322241,8,8,202403,306,1,@2523,10,MTS,10,52000,14560,1,1,16.99346405
333304,328021,8,8,202403,405,1,@2523,32,MTS,32,193000,54040,1,1,14.89197531
333304,328022,8,8,202403,393,1,@2523,42,MTS,42,807187.5,226012.52,4,1,48.90267176
335804,144401,8,3,202403,332,1,@2523,25,MTS,25,160546.88,44953.13,1,1,19.34299759
335804,145023,8,3,202403,444,1,@2523,50,MTS,50,6532500,1829100,26,1,294.2567568
335804,174011,8,2,202403,457,1,@2523,51.78,MTS,51.78,303398.44,84951.56,1,1,12.8213896
341026,110075,8,7,202403,519,1,@2523,41.02,TON,41.02,221123.44,61914.56,1,1,10.38656081
341026,151002,8,3,202403,476,1,@2523,34.78,TON,34.78,269782.02,75538.98,3,1,16.29582949
341026,151002,8,3,202403,476,1,@2523,42.6,TON,42.6,330440.31,92523.3,3,1,16.29582939
341026,301707,8,6,202403,467,1,@2523,42,TON,42,364218.75,101981.25,2,1,18.56932548
342606,302029,8,8,202403,311,1,@2523,26,MTS,26,295516,0,1,1,36.54662379
342606,421312,8,27,202403,985,1,@2523,30,MTS,30,1140632.16,319377.02,3,1,38.6000731
342902,110020,8,7,202403,499,2,@2523,27.5,TON,27.5,1617000,452760,7,1,117.8356713
342902,123101,8,6,202403,427,2,@2523,13.5,TON,13.5,109350,61978,1,1,18.96955504
342902,143001,8,3,202403,948,2,@2523,28,TON,28,190400,53312,1,1,7.172995781
342902,301701,8,8,202403,365,1,@2523,5.39,TON,5.39,53932.74,15101.16,1,1,27.41390195
360003,385565,24,24,202403,342,1,@2523,500,NOS,,140000,39200,1,1,#DIV/0!
360311,370510,24,33,202403,372,1,@2523,39.96,MTS,39.96,196481.25,55014.75,1,1,13.21760268
360311,370625,24,24,202403,380,1,@2523,34,MTS,34,170000,47600,1,1,13.15789474
360550,394150,24,24,202403,583,1,@2523,34.95,MTS,34.95,191132.82,53517.18,1,1,9.380360574
361140,389001,24,24,202403,466,1,@2523,36,MTS,36,2040312.4,0,20,1,121.6209108
362275,382210,24,24,202403,417,1,@2523,33.2,MTS,33.2,116199.96,0,1,1,8.393282482
362275,382350,24,24,202403,440,1,@2523,35,MTS,35,183203.12,51296.88,1,1,11.89630649
362275,382405,24,24,202403,421,1,@2523,25,MTS,25,757812.48,212187.52,6,1,72.00118575
362715,395007,24,24,202403,692,1,@2523,35.32,TON,35.32,274863.14,0,2,1,11.24578339
362715,410206,24,27,202403,962,4,@2523,33.4,TON,33.4,389882.31,109167.06,3,1,12.13422355
365560,361140,24,24,202403,308,1,@2523,29.87,MTS,29.87,146549.69,41033.92,1,1,15.92938339
370110,396421,24,24,202403,582,1,@2523,730,KGS,0.73,237250,66430,1,1,558.419244
370511,380008,24,24,202403,490,1,@2523,35.75,MTS,35.75,189921.88,53178.14,1,1,10.84183702
370511,387320,24,24,202403,530,1,@2523,35,MTS,35,2095737,50531.26,12,1,112.9777358
370655,360110,24,24,202403,345,1,@2523,41.91,TON,41.91,212824.22,59590.78,1,1,14.71920299
370655,382110,24,24,202403,434,1,@2523,41.83,TON,41.83,218953.9,61307.1,1,1,12.06077155
370655,382421,24,24,202403,456,1,@2523,36.88,TON,36.88,576249.98,161350.02,3,2,34.26534969
370655,388220,24,24,202403,534,1,@2523,12,TON,12,63750,17850,1,1,9.948501873
382721,362265,24,24,202403,432,1,@2523,35,MTS,35,111632.85,0,1,1,7.383125
388245,396125,24,24,202403,311,1,@2523,33.46,MTS,33.46,190826.73,53431.5,1,1,18.3380386
400093,413103,27,27,202403,314,1,@2523,660,BAG,33,656700,183876,3,1,63.37579618
413006,431005,27,27,202403,310,1,@2523,500,BAG,25,119140,33359.2,1,1,15.37290323
413215,410218,27,27,202403,383,1,@2523,34.79,TON,34.79,173306.17,0,1,1,13.00651128
413228,410206,27,27,202403,388,1,@2523,34.1,TON,34.1,190449,0,1,1,14.39436769
422101,431804,27,27,202403,547,1,@2523,590,BAG,29.5,141600,39648,1,1,8.775137112
440011,425201,27,27,202403,400,1,@2523,690,BAG,34.5,200100,56028,1,1,14.5
441904,431115,27,27,202403,610,1,@2523,5,TON,5,28515.62,7984.38,1,1,9.349383607
442908,431401,27,27,202403,353,1,@2523,32,TON,32,177500,49700,1,1,15.71352691
442908,431709,27,27,202403,301,1,@2523,6,MTS,6,33281.28,9318.76,1,1,18.42817276
442908,444001,27,27,202403,422,1,@2523,35,MTS,35,196875,55125,1,1,13.32938389
442908,444203,27,27,202403,468,1,@2523,32,MTS,32,180000,50400,1,1,12.01923077
442908,444805,27,27,202403,355,1,@2523,29.34,TON,29.34,142115.62,39792.38,1,1,13.64436572
442908,493881,27,22,202403,394,1,@2523,40.55,MTS,40.55,228093.75,63866.25,1,1,14.27664975
442916,431105,27,27,202403,574,1,@2523,44.94,MTS,44.94,223295.22,62522.78,1,1,8.656343185
442917,431211,27,27,202403,448,1,@2523,8,MTS,8,48125.04,13475.02,1,1,13.42774554
445304,495559,27,22,202403,593,1,@2523,39.5,MTS,39.5,424625,118895,2,1,18.12816189
452010,411047,23,27,202403,612,1,@2523,1800,BAG,90,536400,150192,1,1,9.738562092
454446,326001,23,8,202403,424,1,@2523,11.46,MTS,11.46,38964,10909.92,1,1,8.018867925
454446,393001,23,24,202403,309,1,@2523,41.68,MTS,41.68,233798.96,65463.71,1,1,18.15333346
454446,394230,23,24,202403,418,1,@2523,34.7,MTS,34.7,196271.88,54956.13,1,1,13.53169891
454446,394317,23,24,202403,409,1,@2523,35,MTS,35,172852.4,48398.68,1,1,12.07491443
454446,394520,23,24,202403,436,1,@2523,41.39,MTS,41.39,234112.19,65551.42,1,1,12.9730506
454446,395007,23,24,202403,433,1,@2523,34.9,MTS,34.9,425361.2,119101.16,4,1,28.147806
454446,395007,23,24,202403,433,1,@2523,41.67,MTS,41.67,634842.45,177755.9,5,1,35.18475751
454446,425418,23,27,202403,315,1,@2523,320,BAG,16,290009.6,81202.68,4,1,57.5415873
454446,462023,23,23,202403,328,1,@2523,700,BAG,35,273448,76565.44,2,1,23.8195122
454446,464551,23,23,202403,372,1,@2523,5,MTS,5,25390.6,7109.36,1,1,13.65086022
454446,466445,23,23,202403,390,1,@2523,18,MTS,18,92250,25830,1,1,13.14102564
454660,470441,23,23,202403,510,1,@2523,16,MTS,16,86750,24290,1,1,10.63112745
458470,201010,23,9,202403,638,2,@2523,651.2,MTS,651.2,6117867.72,1713002.98,2,1,14.72532917
458470,453111,23,23,202403,302,1,@2523,28.25,MTS,28.25,137718.75,38561.26,1,1,16.14238411
458470,473001,23,23,202403,448,1,@2523,30,MTS,30,172500,48300,1,1,12.83482143
458470,475110,23,23,202403,593,1,@2523,38.86,MTS,38.86,194300,54404,1,1,8.431703204
462011,411026,23,27,202403,807,1,@2523,1820,BAG,91,580580,162562.4,1,1,7.90582404
470661,226020,23,9,202403,610,2,@2523,2496.4,TON,2496.4,12219878,3421565.84,1,1,8.024590164
470661,465337,23,23,202403,319,1,@2523,4,TON,4,17000,4760,1,1,13.32288401
481449,462011,23,23,202403,446,1,@2523,600,BAG,30,150000,42000,1,1,11.21076233
483442,768217,23,21,202403,625,1,@2523,10,MTS,10,550000,295120,1,1,88
483880,208001,23,9,202403,405,2,@2523,660,TON,660,8361400.08,2341192.04,4,1,31.28095802
483880,227409,23,9,202403,381,1,@2523,44.03,TON,44.03,106621.86,29854.12,1,1,6.355834694
483880,461111,23,23,202403,410,1,@2523,30,TON,30,3938025.3,0,47,1,320.1646585
483880,464884,23,23,202403,304,1,@2523,40,TON,40,168750,47250,1,1,13.87746711
