start_pin,destination_pin,bharat_sir_eway_data_jun23_jul23_020424.origin_from_state,bharat_sir_eway_data_jun23_jul23_020424.destination_from_state,bharat_sir_eway_data_jun23_jul23_020424.rtn_period,travel_distance,bharat_sir_eway_data_jun23_jul23_020424.transport_mode,bharat_sir_eway_data_jun23_jul23_020424.hsn_code_4d,quantity,bharat_sir_eway_data_jun23_jul23_020424.unit_quantity_code,Quantity (in TON),amount,bharat_sir_eway_data_jun23_jul23_020424.total_tax,bharat_sir_eway_data_jun23_jul23_020424.ewbs_count,bharat_sir_eway_data_jun23_jul23_020424.supplier_gstin_cnt,Cost pre Km per TON
335804,143531,8,3,202306,418,1,@2523,22.5,MTS,22.5,148359.38,41540.63,1,1,15.77452206
335804,144102,8,3,202306,333,1,@2523,52.33,MTS,52.33,278003.02,77840.84,1,1,15.95344743
335804,145001,8,3,202307,448,1,@2523,9.5,MTS,9.5,56554.69,15835.31,1,1,13.28822603
341026,301019,8,8,202306,460,1,@2523,24,TON,24,137250,38430,1,1,12.43206522
341026,301025,8,8,202306,442,1,@2523,15,TON,15,84609.38,23690.62,1,1,12.76159578
341026,324005,8,8,202307,417,1,@2523,34,TON,34,192843.74,53996.26,1,1,13.601618
342606,132001,8,6,202306,689,1,@2523,16,MTS,16,233694.32,93446.02,1,1,21.1986865
342606,144025,8,3,202307,941,2,@2523,23.3,MTS,23.3,304391.2,85229.54,1,1,13.88310308
342606,517501,8,37,202306,2202,1,@2523,24.3,MTS,24.3,408451.5,114366.42,1,1,7.633380429
342606,781029,8,18,202306,2237,2,@2523,1,MTS,1,28726.16,86114.52,2,1,12.84137684
342606,834003,8,20,202307,1576,2,@2523,8,MTS,8,506830.3,141912.5,5,1,40.19910374
342902,180010,8,1,202306,1077,2,@2523,12.5,TON,12.5,125000,71680,1,1,9.285051068
342902,321608,8,8,202306,360,1,@2523,2,TON,2,30123.85,8434.68,1,1,41.83868056
342902,362002,8,24,202307,851,1,@2523,1.5,TON,1.5,20529.75,59332.25,1,1,16.08284371
342902,421302,8,27,202307,1044,1,@2523,15,TON,15,265500,74340,2,1,16.95402299
342902,452001,8,23,202307,648,1,@2523,11.5,TON,11.5,103500,93800,1,1,13.88888889
342902,781035,8,18,202306,2165,1,@2523,18,TON,18,691200,323456,4,1,17.73672055
360003,389140,24,24,202306,387,1,@2523,760,BAG,38,952280,266638.4,4,1,64.75452196
360021,385535,24,24,202307,372,1,@2523,300,BAG,15,44532,12468,1,1,7.980645161
360311,393050,24,24,202306,501,1,@2523,33.94,MTS,33.94,206821.88,57910.12,1,1,12.16317395
360560,382028,24,24,202306,413,1,@2523,25,MTS,25,292968.74,82031.26,2,1,28.37469637
360560,382426,24,24,202307,392,1,@2523,30.24,MTS,30.24,184275,51597,1,1,15.54528061
360560,384170,24,24,202306,487,1,@2523,20,MTS,20,1173437.5,328562.5,10,1,120.4761294
360560,385340,24,24,202307,469,1,@2523,30,MTS,30,194531.24,54468.76,1,1,13.82595878
360560,390001,24,24,202307,454,1,@2523,25,MTS,25,149218.74,41781.26,1,1,13.14702555
362275,380058,24,24,202307,418,1,@2523,32.05,MTS,32.05,197808.6,55386.4,1,1,14.76525166
362275,382210,24,24,202307,417,1,@2523,28.45,MTS,28.45,99575.32,0,1,1,8.393312345
362275,382240,24,24,202307,377,1,@2523,29.43,MTS,29.43,174740.62,48927.38,1,1,15.74933642
362275,382330,24,24,202306,444,1,@2523,5,MTS,5,30078.12,8421.88,1,1,13.5487027
362275,382475,24,24,202306,431,1,@2523,41.98,MTS,41.98,252535.94,70710.06,1,1,13.95736673
362275,390012,24,24,202306,493,1,@2523,34.11,MTS,34.11,206258.5,57752.5,1,1,12.26544237
362715,380059,24,24,202306,444,1,@2523,29.58,TON,29.58,173320.32,48529.68,1,1,13.19679111
362715,380060,24,24,202307,448,1,@2523,29.7,TON,29.7,180984.38,50675.62,1,1,13.60212091
362715,380060,24,24,202307,448,1,@2523,33.98,TON,33.98,204410.94,57235.06,1,1,13.42773454
362715,380061,24,24,202306,446,1,@2523,31.44,TON,31.44,189131.24,52956.76,1,1,13.48794772
362715,382305,24,24,202307,483,1,@2523,34.64,TON,34.64,403231.24,112904.76,2,1,24.10067228
362715,382330,24,24,202307,467,1,@2523,31.26,TON,31.26,190490.62,53337.38,1,1,13.04871486
362715,382421,24,24,202307,461,1,@2523,34.12,TON,34.12,826343.72,231376.28,4,1,52.53524755
362715,382421,24,24,202307,461,1,@2523,34.22,TON,34.22,205854.68,57639.32,1,1,13.04907762
362715,382620,24,24,202307,468,1,@2523,40,TON,40,3836694.4,0,20,1,204.9516239
362715,395007,24,24,202307,690,1,@2523,28.04,TON,28.04,112463.7,0,1,1,5.812798487
362715,395007,24,24,202306,690,4,@2523,33.7,TON,33.7,2411023.86,0,18,1,103.6865721
362715,395007,24,24,202306,690,1,@2523,33.84,TON,33.84,2694334.66,0,20,1,115.3910414
362715,395007,24,24,202306,690,4,@2523,36.56,TON,36.56,145313.28,0,1,1,5.760365332
362715,410206,24,27,202306,962,1,@2523,24.3,TON,24.3,83377.02,23345.57,1,1,3.5666872
362715,410206,24,27,202307,962,1,@2523,28.28,TON,28.28,843874.83,236284.92,9,1,31.01869742
362715,410206,24,27,202306,962,1,@2523,30.1,TON,30.1,945858.62,264840.45,9,1,32.66515012
362715,410206,24,27,202306,962,4,@2523,31.62,TON,31.62,251357,70379.96,2,1,8.263310019
362715,410206,24,27,202307,962,1,@2523,33.36,TON,33.36,3077430.59,861680.51,23,1,95.89305448
365541,388245,24,24,202307,418,1,@2523,30.93,MTS,30.93,103615.5,0,1,1,8.014354067
365560,380060,24,24,202306,316,1,@2523,29.41,MTS,29.41,181514.99,50824.2,1,1,19.53126574
365560,382210,24,24,202307,307,1,@2523,29.5,MTS,29.5,359531.25,100668.76,2,1,39.69869707
365560,382210,24,24,202307,307,1,@2523,29.72,MTS,29.72,357569.04,100119.36,2,1,39.1897712
365560,382421,24,24,202306,322,1,@2523,24.31,MTS,24.31,148139.06,41478.94,1,1,18.92468912
365560,390003,24,24,202306,340,1,@2523,24.55,MTS,24.55,142696.88,39955.14,1,1,17.09558883
365560,390003,24,24,202307,340,1,@2523,35.63,MTS,35.63,204315.96,57208.48,1,1,16.86582358
365560,391775,24,24,202306,349,1,@2523,29.59,MTS,29.59,178927.18,50099.62,1,1,17.3263038
365560,392130,24,24,202306,458,1,@2523,35.29,MTS,35.29,218908.1,0,1,1,13.54392983
365560,393110,24,24,202306,442,1,@2523,35.56,MTS,35.56,217805,60985.4,1,1,13.85746606
365560,394185,24,24,202306,478,1,@2523,5,MTS,5,32968.75,9231.26,1,1,13.79445607
370001,380015,24,24,202307,330,1,@2523,200,BAG,10,188280,52718.4,3,1,57.05454545
370511,306421,24,8,202307,770,1,@2523,10,MTS,10,105780,29618,2,1,13.73766234
370511,344022,24,8,202307,646,1,@2523,15,MTS,15,255585,71565,3,1,26.37616099
370511,360007,24,24,202307,413,1,@2523,41,MTS,41,3055905.89,0,14,1,180.4704358
370511,365545,24,24,202306,616,1,@2523,10,MTS,10,372029,104170,6,1,60.39431818
370511,380007,24,24,202307,480,1,@2523,25,MTS,25,298828.25,83671.92,2,1,24.90235417
370511,382007,24,24,202307,506,1,@2523,35.68,MTS,35.68,211850,59318,1,1,11.73418972
370511,382110,24,24,202307,461,1,@2523,5,MTS,5,32656.25,9143.76,1,1,14.1675705
370511,382210,24,24,202307,483,1,@2523,35.48,MTS,35.48,213434.55,59761.68,1,1,12.45472036
370511,382230,24,24,202307,478,1,@2523,35.99,MTS,35.99,210879.09,59046.16,1,1,12.25811738
370511,382355,24,24,202307,512,1,@2523,29.69,MTS,29.69,183243.12,51308.08,1,1,12.05445331
370511,382355,24,24,202306,512,1,@2523,35.39,MTS,35.39,215657.81,0,1,1,11.90185533
370511,382620,24,24,202306,514,1,@2523,29.72,MTS,29.72,183428.27,51359.92,1,1,12.0075484
370511,384003,24,24,202306,498,1,@2523,41,MTS,41,5642779.16,0,25,1,276.3629719
370511,384245,24,24,202306,416,1,@2523,15,MTS,15,644410,180440,7,1,103.2708333
370511,387620,24,24,202306,559,1,@2523,37,MTS,37,224601,62888,1,1,10.85920805
370511,388180,24,24,202306,527,1,@2523,15,MTS,15,97734.45,27365.66,1,1,12.36362429
370511,388245,24,24,202307,591,1,@2523,40.73,MTS,40.73,136445.5,0,1,1,5.668358714
370511,388245,24,24,202307,591,1,@2523,40.79,MTS,40.79,136646.5,0,1,1,5.668358714
370511,388345,24,24,202306,566,1,@2523,35.57,MTS,35.57,206750.63,57890.18,1,1,10.26943488
370511,388345,24,24,202306,566,1,@2523,35.76,MTS,35.76,415710,116398.8,2,1,20.53886926
370511,389190,24,24,202306,715,1,@2523,35,MTS,35,242812.5,67987.5,1,1,9.702797203
370511,392150,24,24,202306,613,1,@2523,30,MTS,30,171201.6,0,1,1,9.30949429
370511,396560,24,24,202306,798,1,@2523,41,MTS,41,253047.08,70853.2,1,1,7.734185464
391135,312601,24,8,202306,470,1,@2523,0.05,TON,0.05,343.75,96.25,1,1,14.62765957
395007,364210,24,24,202307,407,1,@2523,24.81,MTS,24.81,286865.62,80322.4,2,1,28.40909041
395007,383305,24,24,202306,340,1,@2523,24.73,MTS,24.73,150698.44,42195.58,1,1,17.92279441
413001,416509,27,27,202306,336,1,@2523,29.48,MTS,29.48,161218.75,45141.26,1,1,16.27604167
413228,410206,27,27,202306,388,1,@2523,34.17,TON,34.17,201876,0,1,1,15.22677697
413228,410206,27,27,202306,388,1,@2523,34.59,TON,34.59,204358,0,1,1,15.22682499
425309,391350,27,24,202306,475,1,@2523,30,MTS,30,386100,108108,3,1,27.09473684
425309,421602,27,27,202307,345,1,@2523,28.48,MTS,28.48,160200,44856,1,1,16.30434783
440002,425405,27,27,202306,522,1,@2523,600,BAG,30,99375,27825,1,1,6.345785441
442502,423106,27,27,202306,693,2,@2523,1222.2,TON,1222.2,3674662.85,0,1,1,4.338523806
442908,431203,27,27,202306,461,1,@2523,34,TON,34,1260179.5,0,9,1,80.39935562
442908,431708,27,27,202307,325,1,@2523,20,MTS,20,115625,32375,1,1,17.78846154
442908,443302,27,27,202306,380,1,@2523,31.35,MTS,31.35,161648.44,45261.58,1,1,13.56907916
442908,480223,27,23,202306,339,1,@2523,17,TON,17,90312.5,25287.5,1,1,15.67109145
442908,495559,27,22,202306,587,1,@2523,37.26,MTS,37.26,195033,54609.24,1,1,8.917172116
442908,503305,27,36,202307,361,1,@2523,25,TON,25,140625,39375,1,1,15.58171745
442908,508126,27,36,202307,401,1,@2523,19,TON,19,106875,29925,1,1,14.02743142
442916,431206,27,27,202306,551,1,@2523,32,MTS,32,180000,50400,1,1,10.20871143
442916,431503,27,27,202307,379,1,@2523,32,MTS,32,177500,49700,1,1,14.63555409
442917,431701,27,27,202306,315,1,@2523,26,MTS,26,901875.52,252525.2,6,1,110.1191111
442917,444303,27,27,202306,380,2,@2523,2438.3,MTS,2438.3,22651465.64,0,2,1,24.447
454446,382830,23,24,202307,431,1,@2523,41.42,MTS,41.42,475036.04,133010.1,2,1,26.60965202
454446,392012,23,24,202307,311,1,@2523,41.51,MTS,41.51,661565.64,185238.39,3,1,51.24598187
454446,394210,23,24,202306,425,1,@2523,41.51,MTS,41.51,256194.74,71734.53,1,1,14.52207066
454446,394270,23,24,202306,451,1,@2523,40.33,MTS,40.33,242610.36,67930.91,1,1,13.33842584
454446,394510,23,24,202306,446,1,@2523,41.23,MTS,41.23,485277.1,135877.6,2,1,26.39013453
454446,395006,23,24,202307,359,1,@2523,40.35,MTS,40.35,239578.13,67081.88,1,1,16.53899756
454446,395007,23,24,202306,433,1,@2523,40.29,MTS,40.29,133279.32,37318.21,1,1,7.639722864
454446,395007,23,24,202307,433,1,@2523,40.33,MTS,40.33,135105.5,37829.54,1,1,7.736720554
454446,395007,23,24,202306,433,1,@2523,41.94,MTS,41.94,277475.04,77693.02,2,1,15.27944573
454446,395009,23,24,202307,431,1,@2523,41.51,MTS,41.51,252951.56,70826.44,1,1,14.13863095
454446,414401,23,27,202307,481,1,@2523,40.59,MTS,40.59,225147.86,63041.41,1,1,11.53197509
454446,422001,23,27,202306,390,1,@2523,35,MTS,35,1561328.12,437171.87,8,1,114.3830125
454446,458110,23,23,202306,344,1,@2523,41,MTS,41,228974.75,0,1,1,16.23473837
454446,462026,23,23,202306,336,1,@2523,22.76,MTS,22.76,115578.24,32361.92,1,1,15.1134823
454446,462046,23,23,202306,349,1,@2523,30,MTS,30,154687.5,43312.5,1,1,14.7743553
454446,464665,23,23,202306,425,1,@2523,36,MTS,36,1035000.36,289800.12,5,1,67.64708235
454446,465661,23,23,202306,343,1,@2523,36,MTS,36,2176313.76,609367.92,11,1,176.2482799
454446,465677,23,23,202306,345,1,@2523,35,MTS,35,656250,183750,4,1,54.34782609
454660,470001,23,23,202306,453,1,@2523,5,MTS,5,27969,7831.26,1,1,12.34834437
458441,454446,23,23,202306,327,1,@2523,7,MTS,7,38390.62,10749.38,1,1,16.77178681
458470,251001,23,9,202307,804,2,@2523,1120.3,MTS,1120.3,12718519.44,3561185.46,2,1,14.12037314
470661,211001,23,9,202307,461,2,@2523,65.9,TON,65.9,834048,233532,3,1,27.45394159
470661,455332,23,23,202307,373,1,@2523,4.5,TON,4.5,24794,6942,1,1,14.77152219
470661,465669,23,23,202307,325,1,@2523,12,TON,12,200016,56004,3,1,51.28615385
470661,466381,23,23,202306,367,1,@2523,6,TON,6,33151,9282,1,1,15.05495005
483880,273201,23,9,202307,557,1,@2523,42,TON,42,203831.25,57072.75,1,1,8.712971275
483880,480115,23,23,202306,314,1,@2523,35,TON,35,367500,102900,2,1,33.43949045
485005,229001,23,9,202306,301,1,@2523,39.72,TON,39.72,150459.36,42128.62,1,1,12.58471761
485005,262802,23,9,202306,577,1,@2523,41,TON,41,176171.88,49328.12,1,1,7.446923955
485005,841428,23,10,202306,551,2,@2523,365.4,TON,365.4,1472521.81,412306.11,1,1,7.313774974
485111,208002,23,9,202307,350,1,@2523,5,MTS,5,26562.5,7437.5,1,1,15.17857143
485111,208021,23,9,202306,349,1,@2523,10,MTS,10,197125,55195,4,1,56.48280802
485111,209801,23,9,202307,355,1,@2523,28.59,MTS,28.59,142950,40026,1,1,14.08450704
485111,222129,23,9,202306,322,1,@2523,41.82,MTS,41.82,359390.2,100629.24,2,1,26.68863304
485111,222202,23,9,202307,311,1,@2523,29.73,MTS,29.73,123100.63,34468.17,1,1,13.31389039
485111,226026,23,9,202306,443,1,@2523,34.48,MTS,34.48,148156.42,41483.79,1,1,9.699503229
485111,229301,23,9,202307,320,1,@2523,32.76,MTS,32.76,414618.75,116093.25,3,1,39.55078125
485111,241001,23,9,202307,496,2,@2523,349.5,MTS,349.5,6422062.5,1798177.5,4,1,37.04637097
485111,272271,23,9,202307,550,2,@2523,724.9,MTS,724.9,6959040,1948531.2,2,1,17.45454545
485111,285001,23,9,202307,330,1,@2523,9,MTS,9,41062.5,11497.5,1,1,13.82575758
485111,475675,23,23,202306,377,1,@2523,15,MTS,15,88359.45,24740.64,1,1,15.62501326
485111,803201,23,10,202306,521,2,@2523,127.8,MTS,127.8,584685,163711.8,1,1,8.781190019
485111,822113,23,20,202306,468,1,@2523,41.41,MTS,41.41,174698.44,48915.56,1,1,9.014423206
485771,221508,23,9,202306,304,1,@2523,35,MTS,35,194687.5,54512.5,1,1,18.29769737
485771,226301,23,9,202307,438,1,@2523,40.26,MTS,40.26,161668.66,45267.34,1,1,9.168070782
485771,227105,23,9,202307,357,1,@2523,14,MTS,14,80062.5,22417.5,1,1,16.01890756
485771,229127,23,9,202307,333,1,@2523,35,MTS,35,189765.62,53134.38,1,1,16.28190648
485771,232103,23,9,202306,339,1,@2523,36.72,MTS,36.72,286415.52,80196.48,2,1,23.008811
485771,232104,23,9,202306,325,1,@2523,14.38,MTS,14.38,56082.04,15702.96,1,1,12.00000856
485771,285123,23,9,202306,341,1,@2523,20,MTS,20,160557.65,44956.35,2,1,23.54217742
485771,285201,23,9,202307,380,1,@2523,35,MTS,35,182109.37,50990.63,1,1,13.69243383
485771,821105,23,10,202306,341,1,@2523,37.62,MTS,37.62,293435.92,82162.08,2,1,22.87389406
485772,226001,23,9,202307,456,1,@2523,39.22,MTS,39.22,210062.32,58817.45,1,1,11.74561404
485772,275103,23,9,202306,455,2,@2523,1515.7,MTS,1515.7,8182309.41,2291046.64,1,1,11.86454945
485772,497226,23,22,202306,353,2,@2523,3495,MTS,3495,14916205.65,4176537.59,1,1,12.09028329
485772,822120,23,20,202306,469,1,@2523,30,MTS,30,421875,118125,2,1,29.98400853
485773,231205,23,9,202307,358,1,@2523,30,MTS,30,337500,94500,2,1,31.42458101
485773,464113,23,23,202306,355,1,@2523,25,MTS,25,134765.62,37734.38,1,1,15.18485859
485773,476111,23,23,202307,505,1,@2523,13,MTS,13,74953.12,20986.88,1,1,11.41707845
485773,486892,23,23,202307,310,1,@2523,40,MTS,40,206562.5,57837.5,1,1,16.65826613
486450,229201,23,9,202306,437,1,@2523,29.69,MTS,29.69,166078.44,46501.97,1,1,12.80034344
486450,229301,23,9,202306,421,1,@2523,29.9,MTS,29.9,256953.42,71946.96,2,1,20.41273127
486450,462030,23,23,202307,546,1,@2523,31,MTS,31,171953.12,48146.88,1,1,10.15911143
486776,284406,23,9,202306,442,1,@2523,35,MTS,35,397031.6,111168.86,2,1,25.66461538
486776,470119,23,23,202306,415,1,@2523,10,MTS,10,54843.8,15356.28,1,1,13.21537349
486776,470441,23,23,202306,429,1,@2523,6,MTS,6,32906.28,9213.76,1,1,12.78410256
488001,487001,23,23,202307,359,1,@2523,35,MTS,35,389375,109025,2,1,30.98885794
488441,226021,23,9,202307,410,1,@2523,35,TON,35,195781.25,54818.75,1,1,13.64329268
488441,226301,23,9,202307,391,1,@2523,41.83,TON,41.83,424835.94,118954.06,2,1,25.97506409
488441,226401,23,9,202307,368,1,@2523,39.94,TON,39.94,202820.31,56789.69,1,1,13.79925255
488441,284302,23,9,202306,307,1,@2523,42,TON,42,866250,242550,4,1,67.18241042
488441,462046,23,23,202307,369,1,@2523,16,TON,16,91500,25620,1,1,15.49796748
488441,484440,23,23,202306,314,1,@2523,35,TON,35,715312.51,200287.52,4,1,65.08758053
490024,768201,22,21,202306,356,1,@2523,31.25,TON,31.25,126953.12,35546.88,1,1,11.4115164
490024,828124,22,20,202307,825,2,@2523,3899.71,TON,3899.71,11936552.14,3342234.6,1,1,3.710159999
490024,841301,22,10,202307,809,2,@2523,560,TON,560,1391100.48,389508.13,1,1,3.070590853
490036,480001,22,23,202307,392,1,@2523,25,MTS,25,207031.24,57968.74,2,1,21.12563673
490036,482003,22,23,202307,381,1,@2523,12,MTS,12,303750,85050,5,1,66.43700787
490036,496331,22,22,202307,513,1,@2523,30,MTS,30,199687.5,55912.5,1,1,12.9751462
490036,721101,22,19,202307,749,1,@2523,30.9,MTS,30.9,89610,25090.8,1,1,3.871829105
490036,754295,22,21,202306,556,1,@2523,25.4,MTS,25.4,55493.92,15538.3,1,1,3.929496403
490036,754295,22,21,202307,556,1,@2523,33,MTS,33,70617.03,19772.77,1,1,3.848758993
490036,762013,22,21,202306,436,1,@2523,30,MTS,30,376875,105525,3,1,28.81307339
490036,768200,22,21,202307,324,1,@2523,43.38,MTS,43.38,233845.31,65476.69,1,1,16.6377313
491001,496113,22,22,202307,371,1,@2523,800,BAG,40,160937.5,45062.5,1,1,10.84484501
492001,757086,21,21,202306,626,1,@2523,620,BAG,31,135625,37975,1,1,6.988817891
492001,421003,22,27,202306,1024,1,@2523,645,BAG,32.25,187050,52374,1,1,5.6640625
492001,442701,22,27,202306,378,1,@2523,628,bag,31.4,175840,49235.2,1,1,14.81481481
492007,444303,22,27,202307,623,1,@2523,536,BAG,26.8,136680,38270.4,1,1,8.186195827
493113,781001,22,18,202307,1561,2,@2523,3545.9,MTS,3545.9,21434965.5,6001790.34,1,1,3.872517617
493116,496331,22,22,202306,499,1,@2523,35,MTS,35,179375,50225,1,1,10.27054108
493116,766018,22,21,202306,324,1,@2523,35,MTS,35,357656.25,100143.75,2,1,31.53935185
493116,767001,22,21,202306,316,1,@2523,14,MTS,14,64705.2,18117.46,1,1,14.62594937
493118,480001,22,23,202306,481,1,@2523,15,MTS,15,365623.06,102374.46,5,1,50.67540679
493118,496330,22,22,202307,414,1,@2523,6,MTS,6,63750,17850,2,1,25.66425121
493118,754029,22,21,202306,529,1,@2523,27.55,MTS,27.55,68875,19285,1,1,4.725897921
493118,754029,22,21,202306,529,1,@2523,29.57,MTS,29.57,147850,41398,2,1,9.451795841
493118,754029,22,21,202307,529,1,@2523,35.68,MTS,35.68,89200,24976,1,1,4.725897921
493118,768222,22,21,202306,310,1,@2523,31,MTS,31,452890.64,126809.39,3,1,47.12701769
493118,824101,22,10,202307,544,1,@2523,33.71,MTS,33.71,84275,23597,1,1,4.595588235
493118,824101,22,10,202307,544,1,@2523,34.05,MTS,34.05,85125,23835,1,1,4.595588235
493118,824101,22,10,202307,544,1,@2523,36.8,MTS,36.8,92000,25760,1,1,4.595588235
493118,824101,22,10,202307,544,1,@2523,41.77,MTS,41.77,313275,87717,3,1,13.78676471
493118,824101,22,10,202306,544,1,@2523,43.73,MTS,43.73,437300,122444,4,1,18.38235294
493118,824101,22,10,202306,544,1,@2523,44.19,MTS,44.19,441900,123732,4,1,18.38235294
493118,824101,22,10,202307,544,1,@2523,44.55,MTS,44.55,111375,31185,1,1,4.595588235
493118,825301,22,20,202307,656,1,@2523,30.5,MTS,30.5,99125,27755,1,1,4.954268293
493195,759013,22,21,202306,534,2,@2523,1537.8,MTS,1537.8,8748175.13,2449489.04,1,1,10.65310862
493195,764059,22,21,202307,387,1,@2523,33.32,MTS,33.32,385262.5,107873.5,2,1,29.87726098
493196,754027,22,21,202307,546,1,@2523,29.83,MTS,29.83,399722,111922.16,4,1,24.54212454
493331,497220,22,22,202306,440,1,@2523,30,TON,30,803906.2,225093.8,5,1,60.90198485
493331,711302,22,19,202306,769,2,@2523,3955.9,TON,3955.9,14029508.36,28,1,1,4.61180364
493331,721101,22,19,202307,710,2,@2523,129.8,TON,129.8,266040.54,74491.35,1,1,2.886787257
493332,231001,22,9,202307,617,1,@2523,35,MTS,35,101171.87,28328.13,1,1,4.684967354
493332,440014,22,27,202307,374,1,@2523,35,MTS,35,213281.24,59718.76,2,1,16.29344843
493332,470113,22,23,202307,821,1,@2523,5,MTS,5,26015.62,7284.38,1,1,6.337544458
493332,481331,22,23,202307,360,1,@2523,28.63,MTS,28.63,118546.09,33192.91,1,1,11.50173575
493332,481672,22,23,202306,346,1,@2523,26,MTS,26,125531.25,35148.75,1,1,13.9541185
493332,751024,22,21,202307,552,1,@2523,33.44,MTS,33.44,94050,26334,1,1,5.095108696
493332,755026,22,21,202307,574,1,@2523,28.73,MTS,28.73,102303.22,28644.9,1,1,6.203571398
493332,755026,22,21,202306,574,1,@2523,30.24,MTS,30.24,107680.1,30150.43,1,1,6.203571198
493332,755026,22,21,202307,574,1,@2523,30.33,MTS,30.33,108000.58,30240.16,1,1,6.2035714
493332,758035,22,21,202307,514,1,@2523,30,MTS,30,257812.5,72187.5,2,1,16.71935798
493332,764073,22,21,202306,310,1,@2523,28,MTS,28,155312.5,43487.5,1,1,17.89314516
493332,801103,22,10,202307,659,2,@2523,792,MTS,792,4511517.12,1263224.8,1,1,8.643945372
495663,212111,22,9,202307,538,2,@2523,1374.9,MTS,1374.9,11400670.8,3192187.82,2,1,15.41263941
496001,834005,22,20,202306,350,1,@2523,20,TON,20,88436,24762,1,1,12.63371429
496001,834005,22,20,202307,360,1,@2523,30,TON,30,402654,112743,3,1,37.28277778
500019,522005,36,37,202307,360,1,@2523,21.69,MTS,21.69,132173.44,37008.56,1,1,16.92708365
501158,410218,36,27,202307,650,1,@2523,29.37,MTS,29.37,371714.07,104079.93,3,1,19.47115424
501158,410218,36,27,202306,650,1,@2523,29.76,MTS,29.76,125550,35154,1,1,6.490384615
501158,410218,36,27,202306,650,1,@2523,33.88,MTS,33.88,142931.25,40020.75,1,1,6.490384615
501158,410218,36,27,202306,650,1,@2523,35.38,MTS,35.38,149259.38,41792.63,1,1,6.490384833
501158,410218,36,27,202306,650,1,@2523,49.5,MTS,49.5,208828.13,58471.88,1,1,6.490384771
501158,412201,36,27,202307,490,1,@2523,34.33,MTS,34.33,289659.38,81104.62,2,1,17.21938805
501158,412201,36,27,202307,490,1,@2523,43.02,MTS,43.02,181490.63,50817.38,1,1,8.609694115
501158,412201,36,27,202306,490,1,@2523,43.2,MTS,43.2,182250,51030,1,1,8.609693878
501158,415509,36,27,202306,356,1,@2523,36.18,MTS,36.18,197859.38,55400.63,1,1,15.36165769
501158,416118,36,27,202306,387,1,@2523,33.2,MTS,33.2,173781.25,48658.75,1,1,13.5255168
501158,422010,36,27,202307,599,1,@2523,24,MTS,24,180000,50400,2,1,12.52086811
501158,422101,36,27,202306,589,1,@2523,20,MTS,20,145625,40775,2,1,12.36205433
501158,431122,36,27,202307,347,1,@2523,33.46,MTS,33.46,181415.94,50796.46,1,1,15.62500022
501158,583226,36,29,202307,344,1,@2523,27,MTS,27,148584.38,41603.63,1,1,15.99745693
501301,507115,36,36,202307,307,1,@2523,800,BAG,40,187500,52500,1,1,15.26872964
501501,400601,36,27,202306,697,1,@2523,485,BAG,24.25,312500,87500,2,1,18.48866275
504218,431514,36,27,202307,376,1,@2523,15,MTS,15,96096,26906.88,1,1,17.03829787
504218,431602,36,27,202306,337,1,@2523,30.84,MTS,30.84,132515.47,37104.33,1,1,12.75035601
504218,431718,36,27,202306,333,1,@2523,16,MTS,16,90000,25200,1,1,16.89189189
504218,444403,36,27,202307,390,1,@2523,21,MTS,21,234280.2,65598.46,2,1,28.60564103
504218,444906,36,27,202307,407,1,@2523,25,MTS,25,111328,31171.84,1,1,10.94132678
505187,440026,36,27,202307,354,1,@2523,36,MTS,36,337500,94500,4,1,26.48305085
505187,462001,36,23,202307,689,2,@2523,844.7,MTS,844.7,1979765.63,554334.38,1,1,3.401669094
505187,534328,36,37,202307,505,1,@2523,31,MTS,31,324531.26,90868.76,2,1,20.73019866
505327,502318,36,36,202306,320,1,@2523,10,MTS,10,1093750,306250.16,20,1,341.796875
508204,431122,36,27,202307,685,1,@2523,20,MTS,20,71875,20125,1,1,5.246350365
508204,444105,36,27,202306,687,1,@2523,31,MTS,31,457734.22,128165.58,4,1,21.49289665
508204,504292,36,36,202307,369,1,@2523,26,TON,26,146656.25,41063.74,1,1,15.28624661
508204,505301,36,36,202306,318,1,@2523,13,MTS,13,152343.76,42656.24,2,1,36.85141751
508204,505331,36,36,202307,431,1,@2523,32,MTS,32,450000,126000,3,1,32.62761021
508204,509102,36,36,202307,392,1,@2523,30.58,TON,30.58,148121.87,41474.12,1,1,12.35650468
508204,509103,36,36,202306,336,1,@2523,28,TON,28,139562.5,39077.5,1,1,14.8344494
508204,509210,36,36,202307,321,1,@2523,36,MTS,36,216562.5,60637.5,1,1,18.7402648
508204,523115,36,37,202306,349,1,@2523,25,TON,25,121093.75,33906.25,1,1,13.87893983
508204,523291,36,37,202307,317,1,@2523,5,TON,5,26875,7525,1,1,16.95583596
508204,523292,36,37,202307,303,1,@2523,28,TON,28,133000,37240,1,1,15.67656766
508204,524421,36,37,202307,456,1,@2523,12,TON,12,60562.5,16957.5,1,1,11.06770833
508204,531031,36,37,202307,443,1,@2523,41.88,MTS,41.88,467883.36,131007.36,4,1,25.21896163
508204,531031,36,37,202306,443,1,@2523,42.08,MTS,42.08,352588.32,98724.72,3,1,18.91422122
508204,532290,36,37,202306,726,1,@2523,26.5,TON,26.5,172504.37,48301.22,1,1,8.966389625
