start_pin,destination_pin,bharat_sir_eway_data_aug23_sep23_020424.origin_from_state,bharat_sir_eway_data_aug23_sep23_020424.destination_from_state,bharat_sir_eway_data_aug23_sep23_020424.rtn_period,travel_distance,bharat_sir_eway_data_aug23_sep23_020424.transport_mode,bharat_sir_eway_data_aug23_sep23_020424.hsn_code_4d,quantity,bharat_sir_eway_data_aug23_sep23_020424.unit_quantity_code,Quantity (in TON),amount,bharat_sir_eway_data_aug23_sep23_020424.total_tax,bharat_sir_eway_data_aug23_sep23_020424.ewbs_count,bharat_sir_eway_data_aug23_sep23_020424.supplier_gstin_cnt,Cost pre Km per TON
306107,342307,8,6,202308,324,1,@2523,38,MTS,38,169219,47381.32,1,1,13.74423327
306107,345001,8,8,202308,458,1,@2523,4,MTS,4,22812.5,6387.5,1,1,12.45223799
306107,382715,8,24,202308,457,1,@2523,21,MTS,21,503999.86,141119.96,4,1,52.51639679
306107,465447,8,23,202308,429,1,@2523,3,MTS,3,16312.5,4567.5,1,1,12.67482517
306308,127306,8,6,202309,471,1,@2523,39.36,MTS,39.36,356974.08,99952.92,3,1,19.25576097
306308,127306,8,6,202309,471,1,@2523,40,MTS,40,362779.83,101578.17,3,1,19.25582962
306308,335513,8,8,202308,480,1,@2523,23,MTS,23,129015.48,36124.38,1,1,11.68618478
306709,203205,8,9,202309,573,1,@2523,40.85,MTS,40.85,112255.8,31431.63,1,1,4.795811518
306709,301021,8,8,202309,413,1,@2523,15,TON,15,94453.12,26446.88,1,1,15.2466699
306709,301604,8,8,202309,428,1,@2523,19.5,TON,19.5,119742.18,33527.82,1,1,14.34725377
306709,322240,8,8,202308,355,1,@2523,42,MTS,42,257906.46,72213.82,1,1,17.2975493
306709,335707,8,8,202308,362,1,@2523,35,MTS,35,175000,49000,1,1,13.8121547
306709,383315,8,24,202309,486,1,@2523,17,TON,17,75485.73,21136,1,1,9.136496006
306709,384210,8,24,202309,480,1,@2523,5,TON,5,34531.25,9668.75,1,1,14.38802083
306709,385535,8,24,202308,413,1,@2523,21,TON,21,233590.29,65405.28,2,1,26.93304393
307019,122101,8,6,202308,671,1,@2523,39.85,MTS,39.85,123674.87,34628.96,1,1,4.625201061
307019,326030,8,8,202309,476,1,@2523,7,MTS,7,38281.24,10718.74,1,1,11.48896759
307019,335061,8,8,202308,745,1,@2523,10,MTS,10,61562.5,17237.5,1,1,8.263422819
307019,360311,8,24,202308,489,1,@2523,41.68,MTS,41.68,295928,82859.84,2,1,14.5194274
307019,363510,8,24,202309,382,1,@2523,5,MTS,5,28125,7875,1,1,14.72513089
307019,389140,8,24,202309,406,1,@2523,35.79,MTS,35.79,227602.03,63728.57,1,1,15.66348514
307031,388245,8,24,202308,354,1,@2523,41.88,MTS,41.88,1369771.2,383536.05,15,1,92.39279297
307031,388245,8,24,202308,354,1,@2523,42.07,MTS,42.07,1009056.07,282535.77,11,1,67.75471537
312021,125058,8,6,202309,735,1,@2523,20,TON,20,124062.5,34737.5,1,1,8.43962585
312021,126116,8,6,202309,658,1,@2523,43,TON,43,1129647.84,316301.39,5,1,39.92534954
312021,333030,8,8,202309,504,1,@2523,13,TON,13,74953.12,20986.88,1,1,11.43973138
312021,334001,8,8,202309,477,1,@2523,7,TON,7,40359.38,11300.62,1,1,12.08726565
312021,388001,8,24,202308,436,1,@2523,39.09,TON,39.09,213773.44,59856.56,1,1,12.54300473
312021,388001,8,24,202308,437,1,@2523,38.17,TON,38.17,208742.19,58447.81,1,1,12.51430221
312021,388001,8,24,202308,437,1,@2523,41.19,TON,41.19,678991.4,190117.6,3,1,37.72168157
312021,452009,8,23,202309,346,1,@2523,30,TON,30,275418,77117.04,2,1,26.53352601
312601,110044,8,7,202308,614,1,@2523,44.47,MTS,44.47,253618,71013.03,1,1,9.288478343
312601,301401,8,8,202308,505,1,@2523,10,MTS,10,59531,16668.76,1,1,11.78831683
312601,302001,8,8,202309,348,1,@2523,44.6,MTS,44.6,229969,64391.24,1,1,14.81682645
312601,304024,8,8,202308,318,1,@2523,42.5,MTS,42.5,225781,63218.76,1,1,16.70595634
312601,321404,8,8,202309,565,1,@2523,22.7,MTS,22.7,128042,35851.82,1,1,9.98339246
312601,321602,8,8,202308,519,1,@2523,20,MTS,20,123125,34475,1,1,11.86175337
312601,322201,8,8,202308,464,1,@2523,5,MTS,5,87617,24532.8,3,1,37.76594828
312601,332709,8,8,202308,432,1,@2523,10,MTS,10,227188,63612.52,4,1,52.58981481
312601,341021,8,8,202308,394,1,@2523,17.5,MTS,17.5,109648,30701.56,1,1,15.90253807
312601,341024,8,8,202308,345,1,@2523,8,MTS,8,135625,37975,3,1,49.13949275
312601,342001,8,8,202309,403,1,@2523,30,MTS,30,337500,94500,2,1,27.91563275
312601,344001,8,8,202308,541,1,@2523,21,MTS,21,267750,74970.02,2,1,23.56746765
312601,344032,8,8,202308,469,1,@2523,41.38,MTS,41.38,691823,193710.12,3,1,35.64771255
312601,380001,8,24,202308,387,1,@2523,44.34,MTS,44.34,554250,155190,2,1,32.2997416
312601,380002,8,24,202308,385,1,@2523,25.68,MTS,25.68,140438,39322.5,1,1,14.20459603
312601,380005,8,24,202309,384,1,@2523,39.08,MTS,39.08,213719,59841.25,1,1,14.24155312
312601,382355,8,24,202308,366,1,@2523,45.5,MTS,45.5,2465316,690288.98,13,1,148.0403531
312601,394516,8,24,202308,655,1,@2523,44.45,MTS,44.45,274340,76815.16,1,1,9.42271529
312617,302013,8,8,202308,351,1,@2523,42,TON,42,145287.18,0,1,1,9.855323565
312617,303702,8,8,202308,368,1,@2523,44.9,TON,44.9,224500,62860,1,1,13.58695652
312617,331802,8,8,202309,554,1,@2523,12,TON,12,68437.5,19162.5,1,1,10.29444946
312617,335051,8,8,202309,697,1,@2523,15,TON,15,93515.63,26184.38,1,1,8.944584409
312617,335063,8,8,202309,891,1,@2523,15,TON,15,189140.63,52959.38,2,1,14.1519364
312617,343040,8,8,202309,363,1,@2523,42,TON,42,754687.5,211312.5,4,1,49.50068871
312617,344704,8,8,202308,471,1,@2523,45,TON,45,550666.4,0,3,1,25.98095777
312617,380059,8,24,202309,396,1,@2523,39.23,TON,39.23,220668.75,61787.25,1,1,14.20454545
312617,388255,8,24,202308,360,1,@2523,42.3,TON,42.3,376490.73,105417.39,3,1,24.72358353
312617,473001,8,23,202309,425,1,@2523,41.5,TON,41.5,148492.19,41577.81,1,1,8.419117789
312620,127306,8,6,202309,567,1,@2523,39.41,MTS,39.41,121579.64,34042.36,1,1,5.44090771
312620,127306,8,6,202309,567,1,@2523,39.92,MTS,39.92,615765.5,172414.5,5,1,27.20456345
312620,281004,8,9,202308,573,2,@2523,279.4,MTS,279.4,850903.97,238253.11,1,1,5.314954196
312620,282001,8,9,202308,587,1,@2523,44.42,TON,44.42,246392.19,68989.81,1,1,9.449531612
312620,341303,8,8,202309,368,1,@2523,20,MTS,20,120937.7,33862.5,1,1,16.43175272
312620,342304,8,8,202308,367,1,@2523,35,TON,35,202234.38,0,2,1,15.7442102
312620,360005,8,24,202308,630,1,@2523,39.52,MTS,39.52,121919.2,34137.38,1,1,4.896825397
312620,382210,8,24,202308,416,1,@2523,21,MTS,21,327936,91822.08,4,1,37.53846154
312620,382210,8,24,202308,416,1,@2523,39.08,MTS,39.08,219825,61551,1,1,13.52163462
312620,384205,8,24,202308,400,1,@2523,39.38,MTS,39.38,221512.96,62023.5,1,1,14.0625292
312620,394150,8,24,202309,620,1,@2523,39.21,MTS,39.21,223619.53,62613.47,1,1,9.198588658
312620,394510,8,24,202308,660,1,@2523,39.08,MTS,39.08,225931.25,63260.75,1,1,8.759469697
312620,395003,8,24,202309,638,1,@2523,44.96,TON,44.96,228312.5,63927.5,1,1,7.959443574
312620,465661,8,23,202309,393,1,@2523,44.04,TON,44.04,192675,53949,1,1,11.13231552
312622,302020,8,8,202308,328,1,@2523,42,MTS,42,2799976.2,0,13,1,203.2503049
313022,151301,8,3,202309,911,1,@2523,41,MTS,41,143500,40180,1,1,3.841931943
313022,304001,8,8,202308,399,1,@2523,42,MTS,42,1041341.7,0,8,1,62.13997494
313022,332305,8,8,202309,571,1,@2523,35,MTS,35,155859.36,43640.62,1,1,7.798817113
313022,333001,8,8,202309,572,1,@2523,27,MTS,27,82983.96,0,1,1,5.373216783
313022,335801,8,8,202308,852,1,@2523,25,MTS,25,156640.62,43859.38,1,1,7.354019718
313022,342305,8,8,202309,362,1,@2523,6.5,MTS,6.5,39000,10920,1,1,16.57458564
313022,344034,8,8,202308,383,1,@2523,25,TON,25,292578.13,81921.88,2,1,30.55646266
313022,370415,8,24,202308,573,1,@2523,40.84,MTS,40.84,149066,41738.48,1,1,6.369982548
313201,322255,8,8,202308,549,1,@2523,32,MTS,32,183000,51240,1,1,10.41666667
313201,322701,8,8,202309,458,1,@2523,20,MTS,20,121875,34125,1,1,13.305131
313201,335524,8,8,202308,767,1,@2523,27,MTS,27,155671.86,43588.12,1,1,7.517111401
313201,456010,8,23,202308,370,1,@2523,35,MTS,35,117950,33026,1,1,9.108108108
323603,473995,8,23,202308,309,1,@2523,34,TON,34,193375,54145,1,1,18.40614887
323603,476115,8,23,202308,341,1,@2523,2,TON,2,11625,3255,1,1,17.04545455
326520,202001,8,9,202308,617,2,@2523,194.7,TON,194.7,739470.6,207051.77,1,1,6.155591572
326520,251001,8,9,202309,766,2,@2523,263.6,TON,263.6,1001152.8,280322.78,1,1,4.958224543
326520,341509,8,8,202308,439,1,@2523,7,TON,7,25830,0,1,1,8.40546697
326520,341509,8,8,202309,439,1,@2523,12,TON,12,44280,0,1,1,8.40546697
327025,305403,8,8,202309,428,1,@2523,42,MTS,42,193593.75,54206.26,1,1,10.76956776
327025,343024,8,8,202308,373,1,@2523,7,MTS,7,39956.88,11187.92,1,1,15.3032861
327025,343027,8,8,202309,424,1,@2523,27,MTS,27,156228.75,43744.06,1,1,13.64681604
335804,141418,8,3,202309,316,1,@2523,15,MTS,15,285468.5,79931.18,3,1,60.22542194
335804,145001,8,3,202309,448,1,@2523,7.5,MTS,7.5,45469,12731.32,1,1,13.53244048
335804,174101,8,2,202309,422,1,@2523,50.62,MTS,50.62,296601.44,83048.41,1,1,13.88476915
335804,174303,8,2,202309,394,1,@2523,10,MTS,10,301500,84420,6,1,76.52284264
341026,151002,8,3,202309,476,1,@2523,35.06,TON,35.06,100454.78,28127.34,1,1,6.019379743
341026,203207,8,9,202309,591,1,@2523,44.32,TON,44.32,126986.77,35556.3,1,1,4.84809637
341026,301019,8,8,202308,460,1,@2523,41.04,TON,41.04,211612.5,59251.5,1,1,11.20923913
341026,331305,8,8,202308,303,1,@2523,34,TON,34,308125,86275,2,1,29.90924092
342606,221507,8,9,202309,1054,2,@2523,17,MTS,17,1492120.6,417793.8,6,1,83.27495256
342606,244001,8,9,202308,790,1,@2523,21.15,MTS,21.15,285239.48,79867.06,1,1,17.07151929
342606,483773,8,23,202308,1058,1,@2523,41.55,MTS,41.55,576630.9,161456.66,2,1,13.11720227
342606,636302,8,33,202309,2212,2,@2523,27,MTS,27,1895293.35,530682.15,5,1,31.73419982
342902,262902,8,99,202309,955,2,@2523,12.7,TON,12.7,164323,0,1,1,13.54850146
342902,301701,8,8,202308,365,1,@2523,8.14,TON,8.14,81449.45,22805.84,1,1,27.41390394
342902,388121,8,24,202308,604,1,@2523,11,TON,11,138956.94,38907.94,1,1,20.91465081
342902,517501,8,37,202308,2278,1,@2523,6,TON,6,63000,32200,1,1,4.609306409
342902,781035,8,18,202309,2165,1,@2523,11,TON,11,382800,107184,3,1,16.073903
343001,345001,8,8,202308,377,1,@2523,500,BAG,25,133000,37240,1,1,14.11140584
360311,391510,24,24,202308,335,1,@2523,45.83,MTS,45.83,273273.44,76516.56,1,1,17.7992933
360560,380016,24,24,202308,392,1,@2523,29.54,MTS,29.54,182317.18,51048.82,1,1,15.74457843
360560,382210,24,24,202308,381,1,@2523,36.02,MTS,36.02,252139.36,0,2,1,18.37265678
360560,382421,24,24,202308,407,1,@2523,34.18,MTS,34.18,213625,59815,1,1,15.35626536
360560,384330,24,24,202308,547,1,@2523,7,MTS,7,43750,12250,1,1,11.42595978
361140,388510,24,24,202308,375,1,@2523,26,MTS,26,150312.5,42087.5,1,1,15.41666667
361140,389001,24,24,202309,466,1,@2523,8,MTS,8,21958.16,0,1,1,5.890064378
361140,400702,24,97,202308,865,1,@2523,32,MTS,32,24444150.64,2933308.56,91,1,883.0979277
361345,364140,24,24,202309,452,1,@2523,13,TON,13,76171.94,21328.14,1,1,12.96323009
361345,385566,24,24,202308,526,1,@2523,19.8,TON,19.8,113540.72,31791.4,1,1,10.90186273
362275,382115,24,24,202308,428,1,@2523,25,MTS,25,156250,43750,1,1,14.60280374
362275,394327,24,24,202308,636,1,@2523,42,MTS,42,147000.48,0,1,1,5.503162624
362715,382042,24,24,202309,474,1,@2523,25.5,TON,25.5,147421.88,41278.12,1,1,12.19673037
362715,382305,24,24,202308,483,1,@2523,29.98,TON,29.98,178006.24,49841.76,1,1,12.29295997
362715,388250,24,24,202308,532,1,@2523,17,TON,17,109437.5,30642.5,1,1,12.10056391
362715,410206,24,27,202309,962,1,@2523,33.02,TON,33.02,2895597.21,810767.31,21,1,91.15615717
362715,382330,27,24,202308,467,1,@2523,24,MTS,24,140624.64,39374.9,1,1,12.54680942
365560,382421,24,24,202309,322,1,@2523,35.64,MTS,35.64,208828.3,58471.94,1,1,18.19683202
365560,382481,24,24,202308,316,1,@2523,29.51,MTS,29.51,179826.56,50351.44,1,1,19.28401872
365560,391775,24,24,202309,349,1,@2523,34.65,MTS,34.65,212231.25,59424.76,1,1,17.55014327
370511,344035,24,8,202308,632,1,@2523,30,MTS,30,172734,48366,1,1,9.110443038
370511,360007,24,24,202309,413,1,@2523,35.8,MTS,35.8,640484.55,179335.68,3,1,43.31871644
370511,361002,24,24,202308,424,1,@2523,35.75,MTS,35.75,438496.27,122778.96,2,1,28.92837248
370511,361250,24,24,202308,398,1,@2523,35.82,MTS,35.82,402975,112833,2,1,28.26633166
370511,361250,24,24,202308,398,1,@2523,41.77,MTS,41.77,469912.5,131575.52,2,1,28.26633166
370511,365560,24,24,202309,629,1,@2523,36.93,MTS,36.93,623193,174492,3,1,26.8282666
370511,382220,24,24,202308,493,1,@2523,35.78,MTS,35.78,665284.38,186279.64,3,1,37.71551752
370511,382424,24,24,202308,497,1,@2523,41.67,MTS,41.67,247415,69276,1,1,11.9466499
370511,382445,24,24,202309,496,1,@2523,30,MTS,30,164531,46068,1,1,11.05719086
370511,387620,24,24,202309,559,1,@2523,30,MTS,30,374765,104934,2,2,22.34734645
370511,388320,24,24,202309,561,1,@2523,35,MTS,35,604982,0,3,1,30.8114082
370511,391170,24,24,202309,715,1,@2523,30,MTS,30,176015,49284,1,1,8.205827506
370511,393110,24,24,202308,671,1,@2523,7,MTS,7,43257,12112,1,1,9.209495423
388255,396580,24,24,202309,337,1,@2523,26,TON,26,160875,45045,1,1,18.36053412
400016,500067,27,36,202308,712,1,@2523,420,BAG,21,137760,38573,1,1,9.213483146
400707,522413,23,37,202308,919,1,@2523,700,BAG,35,1461600,409248,4,1,45.44069641
413228,431513,27,27,202309,362,1,@2523,500,BAG,25,97656.25,27343.76,1,1,10.79074586
414203,415415,27,27,202308,391,1,@2523,450,BAG,22.5,275400,77112,2,1,31.30434783
424001,400101,27,27,202309,330,1,@2523,34.26,MTS,34.26,212412,59475.36,1,1,18.78787879
440002,414001,27,27,202308,618,1,@2523,615,BAG,30.75,153750,43050,1,1,8.090614887
442502,414001,27,27,202309,706,2,@2523,135.8,TON,135.8,825977.3,0,2,1,8.61516582
442908,443001,27,27,202309,522,1,@2523,20,TON,20,134375,37625,1,1,12.87116858
442908,443101,27,27,202308,524,1,@2523,22,TON,22,130625,36575,1,1,11.33110687
442908,493114,27,22,202309,451,1,@2523,38.97,MTS,38.97,234429.1,65640.15,1,1,13.33842566
442916,422103,27,27,202309,697,1,@2523,31,MTS,31,171952.97,0,1,1,7.9582066
442917,431114,27,27,202309,578,1,@2523,20,MTS,20,129687.6,36312.54,1,1,11.21865052
445304,425412,27,27,202309,748,1,@2523,5.5,MTS,5.5,31539.06,8830.94,1,1,7.66627613
445304,431705,27,27,202309,357,1,@2523,26,MTS,26,143000,40040,1,1,15.40616246
454446,382421,23,23,202309,369,1,@2523,5.26,MTS,5.26,29176.54,8169.44,1,1,15.03216998
454446,394115,23,24,202308,320,1,@2523,35.32,MTS,35.32,202538.3,56710.73,1,1,17.91993736
454446,395006,23,24,202308,359,1,@2523,41.43,MTS,41.43,239517.19,67064.82,1,1,16.10376061
454446,400075,23,27,202308,519,1,@2523,0.02,MTS,0.02,203.91,57.09,2,1,19.64450867
454446,461001,23,23,202308,400,1,@2523,35,MTS,35,328125,91875.02,2,2,23.4375
454446,464668,23,23,202308,443,1,@2523,41,MTS,41,371562.5,104037.52,2,1,20.45711061
454446,465661,23,23,202308,343,1,@2523,15,MTS,15,83437.5,23362.5,1,1,16.21720117
454446,465693,23,23,202309,353,1,@2523,10,MTS,10,68437.5,19162.5,1,1,19.38739377
454660,461228,23,23,202308,308,1,@2523,12,MTS,12,134063,37537.5,2,1,36.27245671
458441,465669,23,23,202309,301,1,@2523,40,TON,40,196875,55125,1,1,16.35174419
458470,388245,23,24,202309,439,1,@2523,41.44,MTS,41.44,227754.24,63771.2,2,1,12.51936219
458470,465337,23,23,202308,384,1,@2523,22,MTS,22,129937.5,36382.5,1,1,15.38085938
470661,450001,23,23,202308,520,2,@2523,721.9,TON,721.9,3000397,840112,1,1,7.992788795
470661,452010,23,23,202308,429,1,@2523,10,TON,10,43438,12162,1,1,10.12540793
470661,452010,23,23,202308,429,1,@2523,32,TON,32,278000,77840,2,1,20.25058275
470661,461331,23,23,202309,411,1,@2523,10,TON,10,52328,14652,1,1,12.73187348
481880,491881,23,22,202308,325,1,@2523,720,BAG,36,326250,91350,2,1,27.88461538
483880,480771,23,23,202308,309,1,@2523,12.5,TON,12.5,64257.82,17992.18,1,1,16.6363288
483880,483233,23,23,202309,477,1,@2523,5,TON,5,28203.12,7896.88,1,1,11.82520755
485005,229001,23,9,202308,301,1,@2523,38.68,TON,38.68,138013.81,38643.87,1,1,11.85412723
485111,201001,23,9,202309,766,2,@2523,699,MTS,699,3003512.13,840983.39,1,1,5.609490862
485111,205001,23,9,202308,584,2,@2523,131.8,MTS,131.8,1021450,286006,2,2,13.27054795
485111,222129,23,9,202309,322,1,@2523,41.89,MTS,41.89,166905.68,46733.59,1,1,12.37385107
485111,224159,23,9,202309,334,1,@2523,21.5,MTS,21.5,252625,70735,2,1,35.17964072
485111,229301,23,9,202309,320,1,@2523,32.49,MTS,32.49,395971.89,110872.11,3,1,38.08593894
485111,229301,23,9,202308,320,1,@2523,33.51,MTS,33.51,136134.38,38117.62,1,1,12.69531297
485111,273202,23,9,202308,477,2,@2523,928.5,MTS,928.5,3017625,844935,1,1,6.813417191
485111,275102,23,9,202308,422,1,@2523,247.6,MTS,247.6,8817655,2468943.4,7,1,84.38981043
485111,802301,23,10,202308,450,2,@2523,194.7,MTS,194.7,1031910,288934.8,1,1,11.77777778
485111,803201,23,10,202308,521,2,@2523,60.9,MTS,60.9,328098.75,91867.65,1,1,10.34069098
485111,821108,23,10,202309,375,1,@2523,33.81,MTS,33.81,206029.69,57688.31,1,1,16.2500002
485111,845413,23,10,202309,592,2,@2523,1080.3,MTS,1080.3,5347485,1497295.8,1,1,8.361486486
485771,208022,23,9,202308,370,1,@2523,18,MTS,18,123750,34650,2,1,18.58108108
485771,229301,23,9,202308,352,1,@2523,42,MTS,42,3399900,951972,21,1,229.9715909
485771,232104,23,9,202309,325,1,@2523,40.1,MTS,40.1,156389.8,43789.2,1,1,11.99998465
485771,232104,23,9,202309,325,1,@2523,43.78,MTS,43.78,164175,45969,1,1,11.53846154
485771,462001,23,23,202308,475,1,@2523,6,MTS,6,29906.24,8373.76,1,1,10.49341754
485771,480996,23,23,202309,314,1,@2523,2,MTS,2,8812.5,2467.5,1,1,14.03264331
485771,821105,23,10,202308,341,1,@2523,36.68,MTS,36.68,143052.44,40054.56,1,1,11.43698532
485773,229001,23,9,202308,353,1,@2523,40.4,MTS,40.4,298845.91,83676.85,2,1,20.95517278
485773,241123,23,9,202308,564,1,@2523,45.76,MTS,45.76,253819.45,71069.45,1,1,9.834669708
485773,462046,23,23,202309,430,1,@2523,30,MTS,30,554062.5,155137.5,4,1,42.9505814
485773,473331,23,23,202308,408,1,@2523,18,MTS,18,103218.74,28901.26,1,1,14.05483932
485773,480001,23,23,202308,353,1,@2523,12,MTS,12,33420.96,0,1,1,7.889745042
486450,226001,23,9,202309,550,2,@2523,75,MTS,75,351562.5,98437.5,1,1,8.522727273
486450,228125,23,9,202309,376,1,@2523,24.98,MTS,24.98,281025,78687,2,1,29.92021277
486450,262701,23,9,202308,692,1,@2523,30.23,MTS,30.23,167682.03,46950.97,1,1,8.015715258
486450,470335,23,23,202308,334,1,@2523,30,MTS,30,691407,193594,5,1,69.00269461
486776,284126,23,9,202309,398,1,@2523,31,MTS,31,179703.28,50316.92,1,1,14.56502513
488441,209801,23,9,202309,328,1,@2523,40.88,TON,40.88,225478.75,63134.05,1,1,16.81592988
488441,473440,23,23,202309,312,1,@2523,5,TON,5,31093.75,8706.26,1,1,19.93189103
488441,480001,23,23,202309,387,1,@2523,30,TON,30,674962.5,45937.5,5,1,58.13630491
488441,487661,23,23,202308,339,1,@2523,32,TON,32,175000,49000,1,1,16.1320059
490024,494001,22,22,202309,331,1,@2523,30.76,TON,30.76,139381.24,39026.76,1,1,13.68957606
490036,442403,22,27,202308,345,1,@2523,30,MTS,30,255000,71400,2,1,24.63768116
490036,770031,22,21,202308,532,1,@2523,24.88,MTS,24.88,69664,19505.92,1,1,5.263157895
490036,805125,22,10,202308,761,1,@2523,15,MTS,15,168046.87,47053.12,2,1,14.721583
492001,484440,22,23,202308,358,1,@2523,620,BAG,31,193750,54250,2,1,17.45810056
492001,486661,22,23,202308,506,1,@2523,200,BAG,10,62500,61906.26,2,1,12.35177866
493116,494442,22,22,202309,344,1,@2523,30,MTS,30,1234219.8,345581.6,7,1,119.5949419
493118,480880,22,23,202309,437,1,@2523,40,MTS,40,182500,51100,1,1,10.44050343
493118,481001,22,23,202308,332,1,@2523,20,MTS,20,70000,19600,1,1,10.54216867
493118,481449,22,23,202309,371,1,@2523,15,MTS,15,226172,63328.16,3,1,40.64186882
493118,482003,22,23,202309,382,1,@2523,6,MTS,6,32250,9030,1,1,14.07068063
493118,754029,22,21,202309,529,1,@2523,33.01,MTS,33.01,165050,46214,2,1,9.451795841
493118,754029,22,21,202308,529,1,@2523,35.12,MTS,35.12,263400,73752,3,1,14.17769376
493118,764052,22,21,202309,579,1,@2523,30,MTS,30,359062,100537.36,2,1,20.67138745
493118,768108,22,21,202308,372,1,@2523,30,MTS,30,146718.39,41081.15,1,1,13.14680914
493118,800020,22,10,202308,720,2,@2523,191.7,TON,191.7,650323.08,182090.46,1,1,4.711666667
493118,800020,22,10,202308,720,2,@2523,319.5,TON,319.5,1315125.9,368235.25,1,1,5.716944444
493118,824101,22,10,202308,544,1,@2523,31.74,MTS,31.74,79350,22218,1,1,4.595588235
493195,754027,22,21,202309,571,1,@2523,35.1,MTS,35.1,192909.6,54014.7,2,1,9.625218914
493195,765013,22,21,202308,482,1,@2523,29,MTS,29,157234.52,44025.67,1,1,11.24871369
493196,754027,22,21,202308,546,1,@2523,28.39,MTS,28.39,89002.65,24920.75,1,1,5.741758242
493196,754027,22,21,202308,546,1,@2523,29.29,MTS,29.29,275472.45,77132.31,3,1,17.22527473
493331,496336,22,22,202308,374,1,@2523,30,TON,30,312187.48,87412.52,2,1,27.82419608
493332,231216,22,9,202309,580,1,@2523,39,MTS,39,173671.87,48628.13,1,1,7.677801503
493332,444805,22,27,202309,568,1,@2523,31,MTS,31,801642.5,224459.4,5,1,45.52717515
493332,470111,22,23,202308,654,1,@2523,17,MTS,17,84468.75,23651.25,1,1,7.597477064
493332,480880,22,23,202309,451,1,@2523,18,MTS,18,372374.36,104265,4,1,45.87020941
493332,480994,22,23,202309,329,1,@2523,36,MTS,36,182812.5,51187.5,1,1,15.4350304
493332,713358,22,19,202309,860,2,@2523,1380.9,MTS,1380.9,7875445.74,2205124.69,1,1,6.631541058
493332,755026,22,21,202308,574,1,@2523,34.82,MTS,34.82,991910.4,277734.88,8,1,49.62857263
493332,764028,22,21,202308,538,1,@2523,30,MTS,30,161718.75,45281.25,1,1,10.01974907
493332,769012,22,21,202308,361,1,@2523,29,MTS,29,163125,45675,1,1,15.58171745
493332,829202,22,20,202308,535,1,@2523,29,MTS,29,129140.62,36159.38,1,1,8.323597809
495677,765001,22,21,202308,509,1,@2523,508,BAG,25.4,816254.4,228551.22,6,1,63.13555992
500019,522002,36,37,202309,351,1,@2523,29.7,MTS,29.7,136434.38,38201.63,1,1,13.08760732
500067,532474,36,37,202309,810,1,@2523,808,BAG,40.4,266640,74659.2,1,1,8.148148148
501158,402304,36,27,202309,632,1,@2523,34.5,MTS,34.5,245812.5,68827.5,2,1,11.27373418
501158,410206,36,27,202308,650,1,@2523,28.98,MTS,28.98,122259.38,34232.63,1,1,6.490384881
501158,410206,36,27,202308,650,1,@2523,49.68,MTS,49.68,209587.5,58684.5,1,1,6.490384615
501158,412201,36,27,202308,490,1,@2523,35.9,MTS,35.9,151453.13,42406.88,1,1,8.609694162
504218,431602,36,27,202309,337,1,@2523,38.11,MTS,38.11,193527.15,54187.6,1,1,15.06860509
504218,431602,36,27,202308,337,1,@2523,39.14,MTS,39.14,165121.88,46234.13,1,1,12.51854637
504218,487001,36,23,202308,545,1,@2523,30,MTS,30,159375,44625,1,1,9.747706422
505187,445001,36,27,202308,416,1,@2523,30,MTS,30,70312.5,19687.5,1,1,5.634014423
508204,440022,27,27,202309,683,1,@2523,700,BAG,35,125781.25,35218.76,1,1,5.261713031
